t/Ri,a/c,a/t ,"A0, G0","A0, G1","A0, G5","A0, G6","A1, G0","A1, G1","A1, G5","A1, G6","A2, G0","A2, G1","A2, G5","A2, G6","A3, G0","A3, G1","A3, G5","A3, G6","A4, G0","A4, G1","A4, G5","A4, G6","A5, G0","A5, G1","A5, G5","A5, G6","A6, G0","A6, G1","A6, G5","A6, G6"
0.01667,0.25,0.8,1.248088,0.261753,1.178512,-0.0372,-1.26679,0.190769,0.263373,0.029439,13.23188,1.983691,1.579844,-0.34549,-31.7385,0.071851,7.439072,1.057985,37.28331,-5.55866,-27.7186,-1.34687,-23.1222,6.083658,29,0.880993,6.12517,-2.09741,-10,-0.23886
0.01667,0.5,0,0.8776607,0.1277541,0.8776607,0,-0.6729719,0.4368502,-0.6729719,0,3.7721411,0.4904522,3.7721411,0,-6.520906,1.0427434,-6.520906,0,6.3377934,-2.9631236,6.3377934,0,-3.7028038,2.0826525,-3.7028038,0,0.9872447,-0.5184313,0.9872447,0
0.01667,0.5,0.2,0.9022613,0.1492632,0.9029354,-0.024056,-1.0595157,0.1564498,-1.0732156,0.234262,6.5513251,2.2690315,6.6901441,-0.79306,-15.271446,-4.5619815,-15.831657,0.927108,19.858891,5.7476801,20.969482,-0.113025,-33.6720914,0,0,0,3.9547586,1.451033,4.3567685,0.14543
0.01667,0.5,0.4,1.007429,0.181032,0.985856,-0.03384,-0.76277,0.283358,-0.61446,0.238795,3.293,1.321869,2.565914,-1.16814,-2.77665,-0.89224,-1.23971,2.594684,-9.23262,0,0,0,4.32357,1.045971,4.855814,1.17658,-4.05378,0,0,0
0.01667,0.5,0.6,1.185151,0.233528,1.172498,-0.02756,-1.10659,0.182938,-1.08329,0.102361,4.06043,1.475845,4.021202,-0.3536,-2.94805,-0.82948,-3.32134,0.108753,-4.21099,-1.28266,-2.84759,1.411182,7.280421,1.490696,5.632411,-2.25844,-2.97626,-0.49922,-2.30435,1.017303
0.01667,0.5,0.8,1.376334,0.282014,1.381588,-0.01233,-1.17058,0.23224,-1.39585,-0.1322,3.442652,0.900523,4.524688,0.49352,-2.1143,0.487842,-4.13776,-0.10652,-9.36662,0,0,0,4.921618,1.850033,4.752281,2.143593,-4.90113,0,0,0
0.01667,1,0,1.1977992,0.1870117,1.1977992,0,-0.524487,0.6987352,-0.524487,0,0.1498299,0.13169,0.1498299,0,2.3284866,0.7269255,2.3284866,0,-5.1058499,-2.5259384,-5.1058499,0,4.3469049,2.1756251,4.3469049,0,-1.348798,-0.6540458,-1.348798,0
0.01667,1,0.2,1.2159041,0.2138478,1.2336102,0.000429,-1.2019721,0.2009657,-1.5324242,-0.047751,4.8943491,3.1365782,7.1847065,0.230315,-43.018201,0,0,0,20.514432,13.020781,33.75857,-0.498009,-16.542122,-10.439196,-27.923695,1.104674,5.3339888,3.3770529,9.1765536,-0.543548
0.01667,1,0.4,1.305727,0.2250957,1.269343,-0.05556,-1.00082,0.1870147,-0.66722,0.600206,1.857272,3.1086959,0.180544,-3.08061,-0.6808,-8.6990069,3.062838,7.272956,-2.82315,12.827333,-6.83706,-8.45254,4.070933,-10.126798,5.962791,4.571939,-1.64114,3.2062338,-1.9,-0.85639
0.01667,1,0.6,1.409752,0.252809,1.382179,-0.0539,-1.19587,0.496206,-0.99828,0.57091,2.113631,0.802983,1.282648,-2.92382,-1.17283,-0.66098,0.076191,6.953684,-13.41499,0,0,0,3.172229,1.404996,2.390698,4.654354,-3.57295,0,0,0
0.01667,1,0.8,1.52611,0.279834,1.493489,-0.03649,-1.35769,0.47884,-1.18059,0.177277,1.959615,0.692529,1.537222,-0.47323,-0.74449,-0.44125,-1.03516,0.436874,-1.85368,-0.97137,0.500205,0.155729,2.455851,1.1277,-0.69767,-0.48665,-0.8665,-0.38283,0.5,0.2265
0.01667,2,0,0.8150546,0.1359146,0.8150546,0,-0.5623828,0.070234,-0.5623828,0,1.4465771,3.5558581,1.4465771,0,-4.6778133,-11.034445,-4.6778133,0,8.4192164,16.967724,8.4192164,0,-7.9025932,-14.126991,-7.9025932,0,2.9866351,4.8706612,2.9866351,0
0.01667,2,0.2,0.8303718,0.1357357,0.8545553,-0.008094,-1.0537074,0.0454828,-1.5107503,0.132072,4.4841488,3.3938622,7.6305267,-0.703716,-13.682728,-10.30512,-24.154355,1.296937,22.110765,15.445864,40.161589,-0.369034,-65.518409,0,0,0,6.0741015,4.2159592,11.301885,0.660549
0.01667,2,0.4,0.838588,0.1388141,0.8648866,-0.00456,-0.34944,0.0199458,-1.5905958,0.014499,-0.62685,3.5199209,8.0816882,-0.07703,3.108363,-10.693028,-25.672324,0.171711,-5.86243,16.139831,42.927637,-0.18987,4.744407,-13.171184,-36.27961,0.085406,-1.33204,4.4607143,12.217855,-0.00016
0.01667,2,0.6,0.863051,0.1454406,0.891888,-0.00867,-0.34845,0.0490957,-1.5257631,0.022691,-0.93081,3.2762981,7.2468282,-0.11261,4.165208,-9.9197082,-22.705998,0.205349,-7.56784,14.771504,37.505258,-0.12069,6.068774,-11.888335,-31.260474,-0.04229,-1.72693,3.9781433,10.386049,0.056224
0.01667,2,0.8,0.920712,0.1532638,0.922318,-0.00382,-1.01725,0.0041397,-1.5893812,-0.11554,3.116974,3.5793726,7.2854088,0.541202,-42.791991,0,0,0,12.68085,16.330683,36.827507,-0.02557,-10.3381,-12.923367,-30.047255,1.264884,3.533956,4.2022735,9.733597,-0.77329
0.05,0.03125,0,0.1965046,0.005178,0.1965046,0,2.9373464,0.175028,2.9373464,0,-5.2582823,2.771868,-5.2582823,0,7.4889153,-4.6457154,7.4889153,0,-6.9282667,4.6780502,-6.9282667,0,3.3673349,-3.276809,3.3673349,0,-0.6677966,0.9840994,-0.6677966,0
0.05,0.03125,0.2,0.2083391,0.0065178,0.1997427,-0.062591,2.4332249,0.1974121,2.3264369,-0.76093,-1.1884009,2.714343,-1.101394,1.137404,-13.0302696,0,0,0,10.29225,4.8704764,9.8524559,1.433031,-23.7004324,0,0,0,3.1062164,1.2146397,3.0993589,0.104381
0.05,0.03125,0.4,0.212626,0.0062779,0.170362,-0.11528,2.818308,0.1550679,2.314059,-1.77241,-3.03302,3.1397907,-2.56337,2.737225,2.700349,-5.6725343,3.778636,-2.29581,3.844809,8.6311078,2.086056,0.823289,-8.52014,-7.9698086,-7.4455,2.27882,3.76257,2.6560323,3.422222,-1.65583
0.05,0.03125,0.6,0.221826,0.0035426,0.108135,-0.16138,2.684513,0.1135423,2.205826,-2.93856,-1.02206,3.3308955,-5.67184,8.422491,-1.7085,-6.2087481,19.05364,-27.3065,16.58343,12.54748,-17.7251,45.537,-23.9882,-12.941759,4.290123,-30.6931,9.75487,4.3992208,0.222222,7.140085
0.05,0.03125,0.8,0.233473,-0.0010039,0.018105,-0.186649,2.192648,0.0648251,1.871089,-2.965696,2.409249,3.6388741,-7.94273,5.798149,-4.87956,-7.7669323,26.2876,-22.657816,23.22512,20.019952,-14.291,24.506548,-33.5197,-21.76954,-7.08,5.114348,13.8122,7.4615512,4.571429,-9.612257
0.05,0.0625,0,0.2695332,0.0138667,0.2695332,0,2.1626001,0.1827458,2.1626001,0,-1.6551569,2.5749608,-1.6551569,0,-1.2970208,-3.9044679,-1.2970208,0,4.5604304,3.3556301,4.5604304,0,-4.3163876,-2.1772209,-4.3163876,0,1.4010655,0.6420134,1.4010655,0
0.05,0.0625,0.2,0.2823254,0.0188087,0.2797821,-0.048679,2.0534799,0.1946355,2.0418784,-0.189192,-0.8811145,2.699322,-0.9180277,-0.167313,-1.669815,-4.5348736,-1.489534,0.790647,3.3008195,4.9477116,3.1041398,-0.312128,-8.7027244,0,0,0,0.6309429,1.2039837,0.6237899,-0.003425
0.05,0.0625,0.4,0.306308,0.0257928,0.28518,-0.08856,2.516374,0.222727,2.511786,-0.71383,-2.63013,2.8558445,-3.50476,0.905864,4.451129,-4.6900594,8.139415,-0.55723,-4.00182,6.1531628,-10.1995,1.06911,0.924404,-5.5334459,5.780822,-0.72968,0.13623,1.8695561,-1.33333,0.114324
0.05,0.0625,0.6,0.349658,0.0277182,0.282184,-0.15269,2.250205,0.2448111,2.831789,-0.90754,1.282559,2.9531717,-5.34741,-0.33605,-5.61762,-3.9581805,18.23887,3.195776,15.28539,6.6052497,-23.9474,-3.71924,-18.2272,-7.4653877,12.6973,3.389075,7.06346,2.7783504,-2.4,-1.46934
0.05,0.0625,0.8,0.435493,0.0176381,0.291371,-0.284,0.580314,0.2811585,2.006792,0.041122,15.80935,2.3799548,0.612656,-7.24623,-46.0766,0.2769473,7.047719,8.924625,82.66331,2.1722174,-2.6508,12.80609,-121.4123443,0,0,0,27.6431,3.3144284,7.548387,10.81697
0.05,0.125,0,0.4065238,0.032027,0.4065238,0,0.7772483,0.1825342,0.7772483,0,3.8861644,2.2670449,3.8861644,0,-12.573943,-2.7076615,-12.573943,0,16.760207,1.2088194,16.760207,0,-11.014593,-0.377743,-11.014593,0,2.8706957,0.0763155,2.8706957,0
0.05,0.125,0.2,0.4141975,0.0482613,0.4124603,-0.04376,1.1355682,0.0194124,1.1555788,0.157009,1.7964913,3.869328,1.6454564,-1.032555,-6.3267923,-8.7975215,-5.9059207,1.49171,7.9329008,12.040298,7.3388389,0.250865,-20.4261016,0,0,0,1.2797839,2.8723181,1.1639931,0.625959
0.05,0.125,0.4,0.485426,0.06141,0.477115,-0.06255,1.470847,0.363429,1.350268,-0.28674,1.137514,1.702177,1.904212,0.727215,-13.53146,0,0,0,4.411212,-1.27571,9.478533,4.408906,-2.67018,1.039943,-6.96063,-4.06606,0.62013,-0.2466,2,1.358735
0.05,0.125,0.6,0.59754,0.092819,0.584227,-0.12168,1.733762,0.410888,1.537786,0.038323,1.059041,1.963655,2.272401,-2.5834,-0.93815,-1.05892,-5.37127,8.841597,-1.4454,-0.62773,6.614175,-12.5902,1.27002,0.022488,-5.64103,9.006003,-0.24912,0.20863,2,-2.59061
0.05,0.125,0.8,0.777955,0.141437,0.751067,-0.1609,1.365907,0.335156,1.427008,-0.21624,5.918909,3.142784,5.066702,-1.29873,-8.07884,-2.41758,-6.35466,2.689596,0.942464,-0.81656,0.2988,1.320428,2.034654,0.913214,1.150617,-4.19146,-0.43827,-0.10138,0.148148,1.857306
0.05,0.25,0,0.6152816,0.0703566,0.6152816,0,-0.3348694,0.2828152,-0.3348694,0,6.295562,1.4036169,6.295562,0,-15.590618,-0.6511596,-15.590618,0,19.299508,-1.2076596,19.299508,0,-12.488107,1.0318656,-12.488107,0,3.3010035,-0.2423741,3.3010035,0
0.05,0.25,0.2,0.6260632,0.0907494,0.6207464,-0.067989,-0.2355924,0.173728,-0.1740389,0.571184,7.0084322,2.498999,6.6462879,-2.079425,-19.936505,-4.9565466,-18.975785,2.596669,27.819799,6.1508242,26.486146,-0.29524,-44.4738024,0,0,0,5.5272065,1.4807924,5.2781587,0.591529
0.05,0.25,0.4,0.732936,0.119283,0.725653,-0.04252,0.085166,0.273674,-0.05932,-0.1487,3.999392,1.722945,4.945305,0.830345,-21.94016,0,0,0,5.049025,-0.32503,10.19998,5.054651,-0.79223,0.43576,-4.91433,-4.32533,-0.3978,-0.08171,0.888889,1.41003
0.05,0.25,0.6,0.924796,0.175102,0.909929,-0.07293,-0.14703,0.240244,-0.25822,-0.05763,5.553835,1.965764,6.417783,0.198711,-25.57436,0,0,0,6.255566,-1.11307,12.65703,3.215092,-0.46776,1.40686,-6.0202,-3.32939,-0.71431,-0.4424,1.111111,1.204385
0.05,0.25,0.8,1.196854,0.250788,1.154695,-0.09997,-0.76482,0.064656,-0.24824,-0.01077,9.538822,3.032021,5.546823,-0.17923,-28.5142,0,0,0,16.30793,0.704846,-4.73482,1.797873,-6.57346,0.849548,10,-2.33898,1.05692,-0.43707,-4,0.890737
0.05,0.5,0,0.8776607,0.1277541,0.8776607,0,-0.6729719,0.4368502,-0.6729719,0,3.7721411,0.4904522,3.7721411,0,-6.520906,1.0427434,-6.520906,0,6.3377934,-2.9631236,6.3377934,0,-3.7028038,2.0826525,-3.7028038,0,0.9872447,-0.5184313,0.9872447,0
0.05,0.5,0.2,0.9024575,0.1492827,0.9059893,-0.031724,-1.0265565,0.1640885,-1.1409542,0.233984,6.3448697,2.2385342,7.1428296,-0.791124,-14.616034,-4.4987357,-17.310642,0.932404,18.788994,5.6810178,23.384484,-0.106227,-34.7082822,0,0,0,3.6905856,1.4455306,4.9473941,0.145405
0.05,0.5,0.4,1.004994,0.177602,0.974542,-0.05328,-0.70402,0.324323,-0.50753,0.286845,2.936404,1.085153,1.874063,-1.38539,-1.71985,-0.19893,0.824515,3.103909,-15.74788,0,0,0,5.620522,1.873507,7.432559,1.440624,-5.55272,0,0,0
0.05,0.5,0.6,1.181681,0.230356,1.158011,-0.05357,-1.07416,0.19664,-0.99308,0.126921,3.999471,1.452579,3.534216,-0.43009,-2.98009,-0.83048,-2.0739,0.239345,-3.98971,-1.23276,-4.61459,1.446748,7.054781,1.436885,6.943347,-2.42425,-2.9051,-0.4815,-2.69565,1.09489
0.05,0.5,0.8,1.365757,0.279445,1.365541,-0.04924,-1.03711,0.225549,-1.40632,-0.11015,2.887969,1.090098,4.881351,0.452147,-6.78556,0,0,0,-5.17589,-1.15858,0.779132,-1.36272,6.130371,0.777397,2.555789,1.899163,-4.14748,0,0,0
0.05,1,0,1.1977992,0.1870117,1.1977992,0,-0.524487,0.6987352,-0.524487,0,0.1498299,0.13169,0.1498299,0,2.3284866,0.7269255,2.3284866,0,-5.1058499,-2.5259384,-5.1058499,0,4.3469049,2.1756251,4.3469049,0,-1.348798,-0.6540458,-1.348798,0
0.05,1,0.2,1.2190691,0.2147079,1.2323106,-0.003544,-1.2245353,0.1957634,-1.5329918,-0.052362,5.0563228,3.1648328,7.1886225,0.259059,-43.6638456,0,0,0,21.292042,13.03866,33.839972,-0.483082,-17.129807,-10.421992,-27.983852,1.120368,5.5105091,3.3673069,9.1956425,-0.553991
0.05,1,0.4,1.304789,0.223527,1.265903,-0.06486,-0.99219,0.1965708,-0.7461,0.610563,1.892573,3.0378068,0.770255,-3.12697,-0.91007,-8.4937162,1.036165,7.464654,-2.42228,12.53922,-3.50931,-8.78577,3.76098,-9.913565,3.339535,4.84463,-1.54839,3.1391235,-1.1,-0.94224
0.05,1,0.6,1.404009,0.251665,1.369833,-0.06835,-1.11885,0.493252,-0.98068,0.586556,1.7571,0.855991,1.303075,-2.94611,-0.21604,-0.78686,-0.28596,6.977448,-14.04163,0,0,0,4.387624,1.422986,1.75814,4.548231,-3.72767,0,0,0
0.05,1,0.8,1.52292,0.277661,1.472102,-0.05595,-1.33538,0.490666,-1.01284,0.21957,2.018106,0.669306,0.560684,-0.65101,-1.03742,-0.32811,1.801234,0.921384,-7.28637,0,0,0,2.329577,1.473499,2.874419,-0.09485,-0.85916,-0.5029,-0.6,0.125026
0.05,2,0,0.8150546,0.1359146,0.8150546,0,-0.5623828,0.070234,-0.5623828,0,1.4465771,3.5558581,1.4465771,0,-4.6778133,-11.034445,-4.6778133,0,8.4192164,16.967724,8.4192164,0,-7.9025932,-14.126991,-7.9025932,0,2.9866351,4.8706612,2.9866351,0
0.05,2,0.2,0.8314774,0.1354322,0.8531681,-0.008992,-1.0666453,0.0510718,-1.5115135,0.125442,4.5748028,3.3606358,7.6197531,-0.668433,-13.981706,-10.212501,-24.136236,1.237959,22.606222,15.321081,40.160863,-0.350736,-65.842858,0,0,0,6.208487,4.2036619,11.318067,0.634601
0.05,2,0.4,0.836481,0.1388577,0.8652411,-0.00753,-0.3166,0.0131108,-1.6446685,0.01578,-0.81978,3.5739271,8.3920757,-0.06536,3.659831,-10.882306,-26.621478,0.122265,-6.68314,16.486183,44.421021,-0.08865,5.337515,-13.496809,-37.450368,-0.00937,-1.49638,4.5805641,12.580194,0.032867
0.05,2,0.6,0.862946,0.1452917,0.8872276,-0.01294,-0.36579,0.0434537,-1.5214461,0.022525,-0.78313,3.3215942,7.2033707,-0.09201,3.671817,-10.077069,-22.690009,0.154122,-6.76679,15.070211,37.660813,-0.04645,5.41349,-12.1911,-31.520822,-0.09959,-1.51373,4.0976145,10.507303,0.074341
0.05,2,0.8,0.918635,0.1533656,0.9176926,-0.00305,-2.7442824,0,0,0,3.123449,3.6544321,7.3753056,0.562804,-43.484546,0,0,0,12.96965,16.760305,37.443783,-0.10235,-10.6588,-13.339825,-30.611265,1.374588,3.667381,4.3620132,9.9345712,-0.82671
0.1,0.03125,0,0.1965046,0.005178,0.1965046,0,2.9373464,0.175028,2.9373464,0,-5.2582823,2.771868,-5.2582823,0,7.4889153,-4.6457154,7.4889153,0,-6.9282667,4.6780502,-6.9282667,0,3.3673349,-3.276809,3.3673349,0,-0.6677966,0.9840994,-0.6677966,0
0.1,0.03125,0.2,0.2062298,0.0062688,0.1707539,-0.1132,2.4111014,0.1657744,2.1495805,-1.378075,-1.1579831,2.9734268,-1.7427511,1.770846,-10.2242433,0,0,0,10.194552,6.2503657,4.9976467,1.089882,-21.3930305,0,0,0,3.0669619,1.5281608,2.3496098,0.001781
0.1,0.03125,0.4,0.207054,0.011418,0.100057,-0.19831,2.753725,0.384757,0.369355,-2.46808,-2.87618,1.271624,5.329342,2.422024,2.227162,0.396759,-19.4462,-0.33448,3.973315,-1.16196,42.93941,-3.11902,-8.08134,-0.4328,-41.6296,8.194777,3.49664,0.45356,14,-4.49691
0.1,0.03125,0.6,0.208349,0.017921,-0.02438,-0.700398,2.841662,0.295862,-1.083135,5.371089,-3.59319,1.827837,5.847122,-31.131767,9.533175,-0.74913,-17.471939,35.46434,-7.90367,2.253206,47.87299,13.576927,-89.860568,0,0,0,1.63891,1.84069,14.748522,14.794003
0.1,0.03125,0.8,0.231842,0.025044,-0.106179,-1.246815,2.060884,0.329503,-3.413496,16.31418,3.330136,1.377728,15.742338,-74.739227,-9.16926,1.715174,-64.960976,82.691963,24.91497,-0.16127,145.911545,20.063618,-229.369835,0,0,0,11.4743,1.64176,33.097134,29.659088
0.1,0.0625,0,0.2695332,0.0138667,0.2695332,0,2.1626001,0.1827458,2.1626001,0,-1.6551569,2.5749608,-1.6551569,0,-1.2970208,-3.9044679,-1.2970208,0,4.5604304,3.3556301,4.5604304,0,-4.3163876,-2.1772209,-4.3163876,0,1.4010655,0.6420134,1.4010655,0
0.1,0.0625,0.2,0.280694,0.0183868,0.2694368,-0.084221,2.0374864,0.1812388,1.9612473,-0.465383,-0.8264929,2.7703041,-0.8397292,0.085198,-1.7807353,-4.6792926,-1.334967,1.074848,3.4872503,5.1145222,2.9220021,-0.638833,-2.6298524,-3.9051527,-2.3881771,0.060526,0.6904449,1.2343557,0.660183,-0.027955
0.1,0.0625,0.4,0.291475,0.0189582,0.2473869,-0.15499,2.403025,0.1692677,1.7676353,-1.19459,-2.17427,2.6058681,-0.4026364,0.000086,3.077336,-3.5933205,0.2114787,5.660065,-1.67366,4.0083771,2.410017,-10.2848,-1.02541,-3.5825819,-4.1664108,9.205479,0.76395,1.2144892,1.5961656,-3.23129
0.1,0.0625,0.6,0.2964315,0.028808,0.1935424,-0.25347,2.0324437,0.237904,1.1281848,-1.87228,0.1308081,2.48079,1.9228156,1.743975,1.2861437,-2.12173,-3.9287173,-3.69664,0.947778,2.809571,14.39204,9.227676,-32.0353264,0,0,0,2.0993887,1.60598,6.2899615,0.747502
0.1,0.0625,0.8,0.310521,0.05526,0.098623,-0.419554,2.159682,0.325908,0.964079,0.235768,0.72527,1.687887,-0.29692,-11.71485,4.209456,2.161601,6.8734,14.036224,-2.96699,-3.06812,5.720169,10.723773,-44.654481,0,0,0,3.34631,0.83968,8.875993,6.969286
0.1,0.125,0,0.4065238,0.032027,0.4065238,0,0.7772483,0.1825342,0.7772483,0,3.8861644,2.2670449,3.8861644,0,-12.573943,-2.7076615,-12.573943,0,16.760207,1.2088194,16.760207,0,-11.014593,-0.377743,-11.014593,0,2.8706957,0.0763155,2.8706957,0
0.1,0.125,0.2,0.4130806,0.0478518,0.4079083,-0.068502,1.135925,0.0217848,1.1498064,0.069409,1.8126683,3.8356845,1.5975285,-1.020598,-6.3619008,-8.6007775,-5.6900729,1.791569,7.9833472,11.633103,7.0055326,-0.074959,-19.6838098,0,0,0,1.2910002,2.7517112,1.0917928,0.579141
0.1,0.125,0.4,0.475146,0.0507372,0.4529101,-0.11649,1.451004,0.2672673,1.3061296,-0.43071,1.079911,1.8729143,1.3684453,0.485287,-9.131022,0,0,0,3.810827,-0.523802,4.2372131,2.46483,-2.25622,0.4880615,-3.0306963,-2.71077,0.51007,-0.0939352,0.8716174,0.947997
0.1,0.125,0.6,0.5473293,0.074266,0.5067973,-0.20116,1.4394412,0.435578,1.3641876,-0.36355,1.7927835,1.541174,1.3171498,-1.64114,-0.9379253,0.559045,1.2376984,6.468486,-18.821466,0,0,0,2.3507685,2.576387,3.5282012,4.811035,-3.5228599,0,0,0
0.1,0.125,0.8,0.631339,0.098293,0.5294343,-0.33485,1.730331,0.350423,1.2641801,-0.05133,1.866951,2.462583,0.766022,-3.52389,5.483011,0.354102,15.705514,2.5582,-18.7497,-5.23173,-36.095888,14.74896,15.98982,4.317319,29.203245,-22.9176,-4.45181,-1.16044,-8.6137828,9.520552
0.1,0.25,0,0.6152816,0.0703566,0.6152816,0,-0.3348694,0.2828152,-0.3348694,0,6.295562,1.4036169,6.295562,0,-15.590618,-0.6511596,-15.590618,0,19.299508,-1.2076596,19.299508,0,-12.488107,1.0318656,-12.488107,0,3.3010035,-0.2423741,3.3010035,0
0.1,0.25,0.2,0.6246869,0.0907982,0.6084341,-0.083921,-0.1990336,0.1745008,0.0392,0.544798,6.7819636,2.4998733,5.1847656,-2.06902,-19.242905,-4.950371,-14.417451,2.664415,26.763081,6.1385868,19.401392,-0.313657,-38.3698812,0,0,0,5.3025074,1.4786038,3.7145503,0.608185
0.1,0.25,0.4,0.732618,0.116607,0.709527,-0.0801,0.036607,0.255482,0.13284,-0.1355,4.33804,1.857056,3.409913,0.511823,-17.45446,0,0,0,7.116286,0.558493,1.925172,3.729458,-2.55382,-0.33176,1.620017,-3.4507,0.1732,0.16727,-1.11111,1.164994
0.1,0.25,0.6,0.905804,0.163312,0.874086,-0.13011,-0.14196,0.260041,-0.04146,-0.01833,5.512277,1.825916,4.739604,-0.2843,-9.56175,-0.93865,-7.69908,0.170116,5.97649,-1.719,3.892448,1.993556,-0.35927,1.849916,0.684344,-2.89911,-0.72662,-0.58036,-0.88889,1.168181
0.1,0.25,0.8,1.136295,0.226791,1.083069,-0.16896,-0.63227,0.176145,0.025753,-0.00724,8.993059,2.352339,3.772565,-0.46759,-17.1542,-1.31289,0.126909,0.809253,13.98648,-2.67889,-14.1148,1.387122,-5.2792,3.371922,16.89286,-2.58213,0.77788,-1.18142,-6,1.029554
0.1,0.5,0,0.8776607,0.1277541,0.8776607,0,-0.6729719,0.4368502,-0.6729719,0,3.7721411,0.4904522,3.7721411,0,-6.520906,1.0427434,-6.520906,0,6.3377934,-2.9631236,6.3377934,0,-3.7028038,2.0826525,-3.7028038,0,0.9872447,-0.5184313,0.9872447,0
0.1,0.5,0.2,0.9002023,0.1495747,0.8999997,-0.042473,-0.9702215,0.1634833,-1.0136861,0.235375,6.0536022,2.2505843,6.3084405,-0.798588,-13.882269,-4.5297851,-14.786302,0.962677,17.810396,5.7083424,19.506612,-0.116894,-31.1435792,0,0,0,3.5110491,1.4438996,4.099008,0.147372
0.1,0.5,0.4,1.001817,0.177357,0.966528,-0.07783,-0.65267,0.301216,-0.44739,0.308497,2.752506,1.276512,1.518318,-1.48297,-1.5008,-0.83898,1.654541,3.351004,-16.03227,0,0,0,5.398355,1.077153,8.158139,1.623342,-5.45822,0,0,0
0.1,0.5,0.6,1.174417,0.225566,1.144193,-0.08852,-1.02665,0.220228,-0.95578,0.157895,3.923567,1.384715,3.455809,-0.5316,-3.06543,-0.69304,-2.27836,0.40879,-3.60185,-1.43024,-3.90687,1.44984,6.657817,1.601399,6.236495,-2.54089,-2.77254,-0.53732,-2.45652,1.144486
0.1,0.5,0.8,1.348939,0.273161,1.343983,-0.08735,-0.92352,0.256365,-1.31452,-0.08862,2.670434,1.054829,4.685886,0.387834,-0.69029,-0.27264,-5.67616,0.16492,-4.70978,-1.08072,1.341874,-1.67813,5.47252,0.701264,1.849825,2.104018,-3.66451,0,0,0
0.1,1,0,1.1977992,0.1870117,1.1977992,0,-0.524487,0.6987352,-0.524487,0,0.1498299,0.13169,0.1498299,0,2.3284866,0.7269255,2.3284866,0,-5.1058499,-2.5259384,-5.1058499,0,4.3469049,2.1756251,4.3469049,0,-1.348798,-0.6540458,-1.348798,0
0.1,1,0.2,1.218952,0.2148545,1.2348218,-0.009256,-1.2097738,0.1923835,-1.5269201,-0.056871,5.0035806,3.2066624,7.1162363,0.292186,-43.544827,0,0,0,21.154946,13.27785,33.524193,-0.470978,-17.035957,-10.615434,-27.770261,1.150186,5.4883898,3.4306144,9.1475073,-0.572959
0.1,1,0.4,1.303284,0.226078,1.259138,-0.07786,-0.98012,0.1891498,-0.739,0.578092,1.939669,3.1559468,0.725137,-2.89128,-1.2179,-8.8370736,1.175522,6.877017,-1.87983,12.955466,-3.91302,-8.01598,3.332302,-10.205414,3.832558,4.350474,-1.41577,3.2420289,-1.3,-0.82046
0.1,1,0.6,1.399857,0.248537,1.351974,-0.09126,-1.09985,0.507886,-0.85052,0.632366,1.824235,0.834619,0.538881,-3.10778,-0.55174,-0.73742,1.924197,7.40589,-17.85698,0,0,0,4.16702,1.585458,4.627907,4.888218,-4.72935,0,0,0
0.1,1,0.8,1.51249,0.274517,1.450508,-0.08434,-1.24821,0.494276,-0.94412,0.245307,1.817243,0.745005,0.368586,-0.66854,-0.74182,-0.55118,1.967909,0.999623,-7.77143,0,0,0,2.711487,1.406869,2.92093,0.042355,-0.98201,-0.49422,-0.6,0.076211
0.1,2,0,0.8150546,0.1359146,0.8150546,0,-0.5623828,0.070234,-0.5623828,0,1.4465771,3.5558581,1.4465771,0,-4.6778133,-11.034445,-4.6778133,0,8.4192164,16.967724,8.4192164,0,-7.9025932,-14.126991,-7.9025932,0,2.9866351,4.8706612,2.9866351,0
0.1,2,0.2,0.8318082,0.1359368,0.856458,-0.010664,-1.0744316,0.0389874,-1.5112769,0.121913,4.6367738,3.4384062,7.5603932,-0.644916,-14.19963,-10.446088,-23.926791,1.206596,22.984826,15.691611,39.860172,-0.368028,-66.251414,0,0,0,6.3228538,4.3064449,11.295662,0.603369
0.1,2,0.4,0.834864,0.1393714,0.865273,-0.01457,-0.2936,-0.0045032,-1.6261381,0.017635,-0.92631,3.6949749,8.2098099,-0.04387,3.902131,-11.266421,-26.112774,0.086073,-6.97622,17.130648,43.760418,-0.06355,5.498444,-14.059458,-37.079714,-0.01939,-1.52444,4.7767704,12.518093,0.037672
0.1,2,0.6,0.861239,0.1456764,0.8854193,-0.02169,-0.35464,0.0206678,-1.5303165,0.030285,-0.80716,3.483284,7.155307,-0.09291,3.675125,-10.59584,-22.472768,0.180134,-6.71521,15.947484,37.311145,-0.10654,5.318155,-12.963085,-31.32273,-0.05288,-1.46397,4.3682056,10.487317,0.063598
0.1,2,0.8,0.915663,0.1530811,0.9068474,-0.01306,-2.6338115,0,0,0,3.099525,3.7692054,6.5832667,0.595987,-41.482713,0,0,0,13.2062,17.43693,33.519921,-0.02077,-10.984,-13.982208,-27.72088,1.339605,3.81932,4.6031925,9.1309784,-0.82634
0.2,0.0625,0,0.2695332,0.0138667,0.2695332,0,2.1626001,0.1827458,2.1626001,0,-1.6551569,2.5749608,-1.6551569,0,-1.2970208,-3.9044679,-1.2970208,0,4.5604304,3.3556301,4.5604304,0,-4.3163876,-2.1772209,-4.3163876,0,1.4010655,0.6420134,1.4010655,0
