t/Ri,a/c,a/t ,"A0, G0","A0, G1","A0, G5","A0, G6","A1, G0","A1, G1","A1, G5","A1, G6","A2, G0","A2, G1","A2, G5","A2, G6","A3, G0","A3, G1","A3, G5","A3, G6","A4, G0","A4, G1","A4, G5","A4, G6","A5, G0","A5, G1","A5, G5","A5, G6","A6, G0","A6, G1","A6, G5","A6, G6"
0.1,2,0.2,0.8298834,0.1353367,0.7789753,-0.010963,-1.0367874,0.1199528,-1.3563946,0.126913,4.3513354,2.8902835,6.8812447,-0.671374,-13.223826,-8.6472179,-21.723632,1.249033,21.319908,12.720573,36.036893,-0.354111,-59.091519,0,0,0,5.827987,3.5369914,10.107456,0.64593
0.1,2,0.4,0.833654,0.140587,0.7870987,-0.01519,-0.33305,0.0669674,-1.4187641,0.015895,-0.65017,3.1921749,7.2712138,-0.04357,3.058586,-9.5752272,-22.901623,0.1259,-5.61714,14.211132,38.021413,-0.20664,4.490638,-11.51035,-31.953295,0.18272,-1.25399,3.8996689,10.715502,-0.05911
0.1,2,0.6,0.859023,0.1440687,0.8109444,-0.0211,-0.37947,0.1439522,-1.3410644,0.011712,-0.66205,2.6262653,6.4943491,-0.01319,3.302161,-7.7509403,-20.143983,0.046478,-6.13178,11.130715,32.968174,-0.0661,4.967695,-8.8604868,-27.261393,0.064933,-1.4192,2.9920847,8.997321,-0.02273
0.1,2,0.8,0.909326,0.1479634,0.8380323,-0.01448,-0.96545,0.1791786,-1.4012215,-0.09791,2.895963,2.3828007,6.6971976,0.495439,-35.922851,0,0,0,11.48433,9.8125456,33.127834,-0.19784,-9.22506,-7.6664669,-26.71454,1.308581,3.101557,2.5487367,8.5555764,-0.76339
0.2,0.0625,0,0.2695332,0.0138667,0.2246108,0,2.1626001,0.1827458,1.8021667,0,-1.6551569,2.5749608,-1.3792975,0,-1.2970208,-3.9044679,-1.0808508,0,4.5604304,3.3556301,3.8003583,0,-4.3163876,-2.1772209,-3.59699,0,1.4010655,0.6420134,1.167555,0
0.2,0.0625,0.2,0.2746613,0.0154215,0.186458,-0.142085,1.992633,0.2148007,1.3358788,-0.913453,-0.9344868,2.2991669,-0.3565298,0.507354,-1.6006254,-3.1533248,-0.6436695,1.171863,3.1712542,2.561575,1.7373083,-0.263918,-6.5155723,0,0,0,0.5726679,0.5911296,0.605538,0.182082
0.2,0.0625,0.4,0.290506,0.0144756,0.0814338,-0.26689,2.261384,0.3060575,0.4622342,-1.49133,-2.02366,1.7690501,0.9701344,-2.25723,2.234869,-1.9480031,-0.4170561,13.96352,-2.03843,2.1586426,4.1954989,-23.2818,0.848013,-2.5707633,-6.6059029,20.49745,-0.17694,1.0419656,2.5147927,-7.16372
0.2,0.0625,0.6,0.313679,0.0185012,-0.051565,-0.35634,2.239171,0.3155587,-0.732841,1.027772,-0.96862,1.7412147,2.86183,-26.7126,0.46444,-0.962964,-4.595346,94.03593,0.911652,0.4000714,18.838778,-163.571,-2.17932,-1.1702488,-22.717566,145.9754,0.92556,0.5577101,7.830783,-50.3991
0.2,0.0625,0.8,0.330758,0.0244425,-0.22893,-0.661072,2.26658,0.2650455,-0.7174,7.607124,-0.19221,2.362192,-4.57933,-40.963089,0.225111,-2.3053317,17.51856,52.172005,0.204968,2.2790075,-10.3219,2.7384,-0.17913,-1.7977214,2.896674,-38.196888,-0.43439,0.2912095,-2.79368,17.299027
0.2,0.125,0,0.4065238,0.032027,0.33877,0,0.7772483,0.1825342,0.6477067,0,3.8861644,2.2670449,3.23847,0,-12.573943,-2.7076615,-10.478286,0,16.760207,1.2088194,13.966839,0,-11.014593,-0.377743,-9.1788275,0,2.8706957,0.0763155,2.3922467,0
0.2,0.125,0.2,0.4029371,0.0452071,0.3199265,-0.111615,1.0915242,-0.0181395,0.9054968,-0.078156,1.8053108,4.1484326,1.2979152,-1.040043,-6.505677,-10.205731,-4.2860957,2.388715,8.3443842,14.812282,5.1801281,-0.673236,-21.3794481,0,0,0,1.3852674,3.6414801,0.8275216,0.524203
0.2,0.125,0.4,0.433352,0.054197,0.2994313,-0.2041,1.357053,-0.0089757,0.8822012,-0.66286,0.644257,4.3466655,0.9409687,-0.09501,-1.61627,-11.07058,-1.506258,2.343048,-0.99478,16.815488,1.2907743,-1.72707,2.960476,-13.712564,-1.1458133,0.282907,-1.45987,4.3164728,0.3877044,0.063074
0.2,0.125,0.6,0.477833,0.0642112,0.2628298,-0.33875,1.638128,0.0122041,0.6788669,-0.71714,-0.44495,4.565876,1.0548894,-2.02548,2.245242,-12.091301,1.1760094,7.462401,-6.09804,19.45298,-2.8340836,-6.91862,5.555027,-16.480149,1.2008831,3.512247,-1.82355,5.3023739,-0.1668244,-0.97465
0.2,0.125,0.8,0.567829,0.0780259,0.2162607,-0.443765,1.369979,0.1849201,0.1399392,0.489694,2.182974,3.092207,3.8003479,-10.579831,-2.25672,-4.8798214,-5.919844,25.50346,-3.76029,5.5329482,10.409525,-22.244274,6.994104,-3.9782921,-9.7649744,7.829606,-3.18,1.0031902,2.8601002,-0.567524
0.2,0.25,0,0.6152816,0.0703566,0.512735,0,-0.3348694,0.2828152,-0.2790575,0,6.295562,1.4036169,5.2463017,0,-15.590618,-0.6511596,-12.992182,0,19.299508,-1.2076596,16.082923,0,-12.488107,1.0318656,-10.406756,0,3.3010035,-0.2423741,2.7508358,0
0.2,0.25,0.2,0.6158704,0.0860016,0.5090451,-0.087465,-0.3044136,0.1750272,-0.2459198,0.204887,7.2958788,2.417676,6.1850917,-0.787779,-43.411893,0,0,0,29.246345,5.7641284,25.120721,3.40962,-47.1563191,0,0,0,5.840519,1.3617675,5.1362957,1.358775
0.2,0.25,0.4,0.680709,0.097722,0.547437,-0.14296,-0.01817,0.234593,-0.16266,-0.15227,4.101012,1.75714,4.55229,0.343428,-20.49145,0,0,0,5.778971,-0.17823,10.60822,3.998141,-1.27814,0.468068,-5.95929,-4.10317,-0.30208,-0.1464,1.333333,1.443805
0.2,0.25,0.6,0.764378,0.12315,0.588946,-0.22815,-0.10456,0.198776,-0.07766,-0.04729,4.67805,1.975688,3.952553,-0.63346,-7.7826,-1.54702,-6.36558,1.271935,3.609057,-0.78987,3.641557,1.165853,1.715428,1.302132,0.121212,-2.69417,-1.51652,-0.48177,-0.66667,1.165283
0.2,0.25,0.8,0.900503,0.15924,0.668337,-0.31362,-0.8174,0.125445,-0.53924,-0.04278,9.134379,2.223491,6.508411,-1.00315,-18.3189,-0.9907,-10.9721,2.276237,16.23302,-3.21691,7.8124,0.977396,-5.90928,4.254132,-1.58036,-3.36467,0.33361,-1.68007,-0.5,1.470592
0.2,0.5,0,0.8776607,0.1277541,0.4388304,0,-0.6729719,0.4368502,-0.3364859,0,3.7721411,0.4904522,1.8860705,0,-6.520906,1.0427434,-3.260453,0,6.3377934,-2.9631236,3.1688967,0,-3.7028038,2.0826525,-1.8514019,0,0.9872447,-0.5184313,0.4936224,0
0.2,0.5,0.2,0.8946047,0.1468391,0.7478801,-0.062214,-1.0880987,0.1494773,-0.9261333,0.246648,6.5367812,2.2541287,5.7417804,-0.854986,-14.977374,-4.4876841,-13.42592,1.06279,19.233142,5.636994,17.657798,-0.046067,-30.8375667,0,0,0,3.7714422,1.4200259,3.6370309,0.247258
0.2,0.5,0.4,0.96265,0.161464,0.780673,-0.12137,-0.71113,0.29748,-0.45623,0.412999,2.661367,1.166086,1.744819,-1.99955,-0.71625,-0.50872,0.520255,4.635164,-16.84706,0,0,0,6.507539,1.287134,5.813953,2.472359,-5.23136,0,0,0
0.2,0.5,0.6,1.075175,0.195423,0.881043,-0.14792,-1.09832,0.196232,-0.808,0.200222,3.991656,1.389571,3.059379,-0.64434,-2.78803,-0.69788,-1.63909,0.596541,-3.95488,-1.21179,-3.7057,1.564463,6.723596,1.318343,5.272727,-2.85699,-2.7469,-0.44416,-2,1.28802
0.2,0.5,0.8,1.17278,0.222794,0.984291,-0.16712,-1.08901,0.234926,-1.12761,-0.02491,3.514991,1.030902,4.598558,0.207161,-1.902,0.122412,-5.50368,0.652717,-3.68893,-1.76174,1.950847,-2.0799,5.264313,1.348743,0.999298,2.203796,-3.90561,0,0,0
0.2,1,0,1.1977992,0.1870117,0.9981658,0,-0.524487,0.6987352,-0.4370725,0,0.1498299,0.13169,0.1248583,0,2.3284866,0.7269255,1.9404058,0,-5.1058499,-2.5259384,-4.254875,0,4.3469049,2.1756251,3.6224208,0,-1.348798,-0.6540458,-1.1239983,0
0.2,1,0.2,1.2042139,0.214153,1.010492,-0.022625,-1.7184651,0.0177548,-1.4866607,-0.01762,8.3974726,4.3818976,7.5586755,0.116962,-59.387512,0,0,0,37.84315,19.522869,34.70884,-0.389412,-29.181362,-14.998781,-27.03028,0.655331,8.7698916,4.5154005,8.2196099,-0.300481
0.2,1,0.4,1.28273,0.2239049,1.043648,-0.10702,-1.03763,0.2463097,-0.61462,0.670399,2.019604,2.6203846,0.783121,-3.25848,-1.29816,-7.1285809,0.638464,7.691324,-1.15406,10.498578,-2.22835,-8.86786,2.223313,-8.4296199,1.813954,4.741569,-0.94993,2.7081472,-0.5,-0.86994
0.2,1,0.6,1.357359,0.233928,1.125403,-0.12817,-1.17045,0.525469,-0.9052,0.689931,1.875968,0.593133,1.912908,-3.27656,-0.34006,-0.19291,-2.1369,7.860009,-2.53869,-1.22905,1.830079,-9.32736,3.052277,1.299426,-1.24186,5.273444,-1.12495,-0.45861,0.4,-1.09129
0.2,1,0.8,1.439434,0.257374,1.188178,-0.13076,-1.30987,0.495123,-0.85647,0.327581,1.77713,0.650179,1.175406,-0.94516,0.386089,-0.54904,0.19188,1.756307,-6.2458,0,0,0,3.253952,0.170227,0.474419,0.584316,-1.07004,-0.07188,0.1,-0.03235
0.2,2,0,0.8150546,0.1359146,0.6792125,0,-0.5623828,0.070234,-0.4686525,0,1.4465771,3.5558581,1.2054808,0,-4.6778133,-11.034445,-3.8981775,0,8.4192164,16.967724,7.0160133,0,-7.9025932,-14.126991,-6.5854942,0,2.9866351,4.8706612,2.4888625,0
0.2,2,0.2,0.8358198,0.1359403,0.7133337,-0.012641,-0.9924158,0.1029899,-1.2206448,0.104746,3.976872,2.9965678,6.2110937,-0.566995,-11.895121,-8.9811709,-19.560635,1.087533,19.092328,13.214205,32.381152,-0.310487,-54.412172,0,0,0,5.2807657,3.5992645,9.0576036,0.582688
0.2,2,0.4,0.83251,0.1390275,0.7154977,-0.01932,-0.31941,0.0874112,-1.2303429,-0.01311,-0.75338,3.0561984,6.3379078,0.102151,3.362982,-9.1666723,-19.902438,-0.1416,-6.03959,13.520813,32.964781,0.008867,4.82586,-10.85859,-27.668674,0.137281,-1.37221,3.6501024,9.2758719,-0.07426
0.2,2,0.6,0.858402,0.1440293,0.7385051,-0.03123,-0.39333,0.1448134,-1.1518575,0.02328,-0.62045,2.6171481,5.6378202,-0.0601,3.282209,-7.7432148,-17.404615,0.168052,-6.18048,11.073113,28.376173,-0.17587,5.110216,-8.6716926,-23.390975,0.093534,-1.50766,2.8678919,7.7010721,-0.01766
0.2,2,0.8,0.90597,0.1497196,0.7661965,-0.02704,-0.95304,0.1548492,-1.222605,-0.09796,2.794029,2.5650135,6.007778,0.510669,-33.9140528,0,0,0,10.65383,10.830952,29.298571,-0.04985,-8.40546,-8.3100088,-23.433628,1.109127,2.774136,2.6668419,7.4415387,-0.67496
0.33333,0.125,0,0.4065238,0.032027,0.304893,0,0.7772483,0.1825342,0.582936,0,3.8861644,2.2670449,2.914623,0,-12.573943,-2.7076615,-9.4304573,0,16.760207,1.2088194,12.570155,0,-11.014593,-0.377743,-8.2609448,0,2.8706957,0.0763155,2.153022,0
0.33333,0.125,0.2,0.3975304,0.0437487,0.2598731,-0.156091,1.0704943,-0.0379438,0.7431824,-0.199158,1.8409164,4.303279,1.0817664,-1.21028,-6.7524995,-10.979411,-3.0985122,3.175364,8.8513103,16.325212,3.7427052,-1.189293,-22.4212707,0,0,0,1.5167162,4.0580042,0.7055471,0.606842
0.33333,0.125,0.4,0.42385,0.0497907,0.1697435,-0.25168,1.123539,-0.0602976,0.5461098,-0.84858,2.550963,4.7351023,0.3497346,-0.16168,-9.87898,-12.965424,1.7372481,1.777852,15.14034,20.468483,-2.5772737,0.575721,-11.4925,-16.831335,0.7601711,-1.64027,3.393511,5.3096778,0.0073845,0.548637
0.33333,0.125,0.6,0.45566,0.0541596,0.0446172,-0.22719,0.873678,-0.034611,0.004765,-1.49776,4.454593,4.8465458,1.3276798,2.624534,-41.1574346,0,0,0,19.8022,23.53691,5.0799128,32.22869,-72.1232201,0,0,0,4.14326,6.4399617,3.0576874,9.455333
0.33333,0.125,0.8,0.50705,0.062698,-0.108122,-0.537635,0.810376,0.191579,-0.313316,3.587673,6.044807,2.920405,0.294012,-25.358362,-18.7255,-4.45669,2.079655,45.71283,28.52074,4.665409,8.413511,-26.722023,-37.925127,0,0,0,5.546978,0.519615,4.314081,4.283511
0.33333,0.25,0,0.6152816,0.0703566,0.4614615,0,-0.3348694,0.2828152,-0.2511518,0,6.295562,1.4036169,4.7216715,0,-15.590618,-0.6511596,-11.692964,0,19.299508,-1.2076596,14.474631,0,-12.488107,1.0318656,-9.3660803,0,3.3010035,-0.2423741,2.4757523,0
0.33333,0.25,0.2,0.608344,0.0838285,0.4499786,-0.121989,-0.2904124,0.1746451,-0.1852406,0.230628,7.089633,2.3793286,4.4943031,-1.212037,-20.176785,-4.6232641,-11.145785,1.219658,28.205837,5.6071472,14.081722,1.628617,-36.3837782,0,0,0,5.6066871,1.3235074,2.5683214,1.004593
0.33333,0.25,0.4,0.652697,0.083165,0.429263,-0.13867,-0.48376,0.240988,-0.3106,-0.6159,7.661173,1.6951,5.312413,1.319834,-36.09009,0,0,0,26.41793,0.269535,17.49033,1.028342,-17.9687,-0.15843,-12.2456,0.095291,4.891332,0.116241,3.418345,-0.31753
0.33333,0.25,0.6,0.731746,0.108,0.423889,-0.31627,-0.33034,0.276558,-0.08416,0.098348,5.544062,1.225036,2.784559,-2.34018,-9.49515,0.978282,-2.28482,5.231935,5.723764,-4.72734,-1.50564,-2.97197,0.093376,4.212633,2.951969,-0.13717,-0.95285,-1.30667,-1.23524,0.435304
0.33333,0.25,0.8,0.840282,0.147764,0.421272,-0.41275,-0.89495,0.041133,-0.46481,0.230526,10.59593,3.160187,5.902342,-3.97731,-26.6285,-5.29677,-13.1389,9.493683,34.90441,5.540262,18.98112,-8.52262,-23.4797,-3.58643,-14.7603,4.177527,6.237648,0.882165,4.333857,-0.98905
0.33333,0.5,0,0.8776607,0.1277541,0.6582458,0,-0.6729719,0.4368502,-0.504729,0,3.7721411,0.4904522,2.8291058,0,-6.520906,1.0427434,-4.8906795,0,6.3377934,-2.9631236,4.7533448,0,-3.7028038,2.0826525,-2.777103,0,0.9872447,-0.5184313,0.7404338,0
0.33333,0.5,0.2,0.8895794,0.1451309,0.6658258,-0.082675,-1.1126308,0.1469326,-0.7835355,0.248662,6.5752022,2.2308775,4.8162796,-0.871489,-14.855752,-4.370565,-10.777119,1.112003,18.769034,5.4139824,13.75305,-0.033657,-27.2995717,0,0,0,3.570603,1.3531815,2.8173218,0.262335
0.33333,0.5,0.4,0.940476,0.15746,0.685264,-0.1387,-0.71713,0.282213,-0.58457,0.069793,2.868329,1.269063,2.745492,-0.28414,-1.98229,-0.9471,-2.96604,0.537176,-2.22721,-0.36594,0.46232,-0.0906,3.62572,0.429232,1.085434,-0.14017,-1.38818,-0.11107,-0.54962,0.046645
0.33333,0.5,0.6,1.044578,0.178782,0.751763,-0.20991,-1.38034,0.288264,-0.96102,0.185317,6.195522,0.806002,4.711596,-0.76841,-10.0146,1.042546,-7.50885,1.147311,7.983857,-3.70767,6.29418,0.152172,-2.93097,3.020908,-2.79844,-0.84359,0.285732,-0.88661,0.478186,0.337112
0.33333,0.5,0.8,1.0843,0.21118,0.77208,-0.19308,-0.74609,0.10982,-0.58663,0.386955,1.4321,1.8768,2.0623,-4.36987,6.3082,-2.2163,1.3104,13.21098,-19.305,1.606,-7.5437,-17.8954,19.233,-1.0307,7.8678,12.23977,-6.7012,0.24967,-2.7908,-3.37934
0.33333,1,0,1.1977992,0.1870117,0.8983493,0,-0.524487,0.6987352,-0.3933653,0,0.1498299,0.13169,0.1123725,0,2.3284866,0.7269255,1.7463653,0,-5.1058499,-2.5259384,-3.8293875,0,4.3469049,2.1756251,3.2601788,0,-1.348798,-0.6540458,-1.0115985,0
0.33333,1,0.2,1.2012642,0.215306,0.9105186,-0.034516,-2.9034529,0,0,0,8.378114,4.5588615,5.4097849,0.129761,-52.918474,0,0,0,37.374764,20.337566,24.18852,-0.334667,-28.763015,-15.605137,-19.160345,0.565286,8.6237108,4.6842087,5.9427986,-0.256738
0.33333,1,0.4,1.235302,0.2231273,0.913696,-0.0911,-0.45545,0.2854589,-0.29158,0.061637,-1.38443,2.2703165,-0.83223,-0.12109,7.743819,-5.9312058,5.139332,0.310431,-13.1145,8.6225042,-8.68123,-0.30076,9.955401,-7.0084921,6.424552,0.203909,-2.89361,2.2832798,-1.80948,-0.06303
0.33333,1,0.6,1.294885,0.2437058,0.966308,-0.12306,-0.52966,0.2916478,-0.31268,0.027473,-1.81642,1.9336493,-1.2238,0.14382,9.651241,-4.6996771,6.979695,-0.42416,-16.0612,6.6474053,-11.7367,0.831366,12.05408,-5.3956082,8.760515,-0.61342,-3.47717,1.7365158,-2.50981,0.157983
0.33333,1,0.8,1.411071,0.257623,1.061256,-0.17888,-1.51533,0.371899,-1.10391,0.403756,3.694049,1.532188,3.52304,-2.09164,-6.15864,-3.58489,-6.90442,6.14495,8.049323,5.270116,9.873808,-9.20863,-6.33203,-4.48729,-8.05082,7.200362,2.036888,1.462837,2.622117,-2.26992
0.33333,2,0,0.8150546,0.1359146,0.6112913,0,-0.5623828,0.070234,-0.4217873,0,1.4465771,3.5558581,1.0849328,0,-4.6778133,-11.034445,-3.5083598,0,8.4192164,16.967724,6.314412,0,-7.9025932,-14.126991,-5.9269448,0,2.9866351,4.8706612,2.2399763,0
0.33333,2,0.2,0.8352781,0.1352852,0.6470104,-0.014271,-0.9846724,0.1228393,-1.0551846,0.076241,3.9006089,2.8607553,5.3220976,-0.431558,-11.598574,-8.553303,-16.632247,0.869096,18.537951,12.496366,27.466509,-0.232374,-49.059576,0,0,0,5.077857,3.3741234,7.7267507,0.50994
0.33333,2,0.4,0.8387535,0.1391285,0.6547443,-0.02755,-0.9644546,0.0994766,-1.0753542,0.011807,3.6234112,2.9628455,5.5609093,-0.01321,-10.614751,-8.8586428,-17.311471,0.096212,16.935822,12.949581,28.535555,-0.16845,-13.909712,-10.264284,-23.897683,0.153523,4.6383496,3.4057784,8.0055284,-0.05234
0.33333,2,0.6,0.8647141,0.143933,0.6728344,-0.04285,-0.9933994,0.1659077,-0.940558,0.040442,3.4972128,2.475677,4.5855658,-0.15899,-9.9646125,-7.3335082,-13.905932,0.442146,15.605175,10.402275,22.493373,-0.48836,-12.506693,-8.0129443,-18.532141,0.258573,4.0588148,2.5997844,6.1244287,-0.05097
0.33333,2,0.8,0.8961065,0.151835,0.6973028,-0.04253,-1.1484363,0.1503798,-0.9440042,-0.08236,4.2826404,2.6001073,4.585193,0.408294,-34.0884632,0,0,0,19.080943,11.113224,21.493375,-0.34991,-14.996807,-8.4029371,-17.216662,1.218992,4.7040118,2.6236987,5.5090422,-0.67426
1,0.125,0,0.4065238,0.032027,0.304893,0,0.7772483,0.1825342,0.582936,0,3.8861644,2.2670449,2.914623,0,-12.573943,-2.7076615,-9.4304573,0,16.760207,1.2088194,12.570155,0,-11.014593,-0.377743,-8.2609448,0,2.8706957,0.0763155,2.153022,0
1,0.125,0.2,0.196493,-0.000745,0.050763,-0.065484,3.377334,0.498196,-0.414714,-1.994233,-9.041602,0.98011,2.188778,5.264395,17.693063,-0.502011,-2.801584,-9.596851,-20.695294,-0.655817,5.1676,10.547575,12.699726,0.347143,-5.455342,-4.292014,-3.185109,-0.010599,1.838889,0.134409
1,0.125,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.125,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.125,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.25,0,0.6152816,0.0703566,0.3076408,0,-0.3348694,0.2828152,-0.1674347,0,6.295562,1.4036169,3.147781,0,-15.590618,-0.6511596,-7.7953092,0,19.299508,-1.2076596,9.6497542,0,-12.488107,1.0318656,-6.2440535,0,3.3010035,-0.2423741,1.6505017,0
1,0.25,0.2,0.553217,0.066019,0.22125,-0.168023,0.005,0.143204,0.01276,-0.208099,5.046112,2.273386,1.70743,-0.391438,-13.893308,-3.370821,-2.975876,1.226476,18.383403,2.883181,3.082604,0.064459,-17.167076,0,0,0,3.364446,0.573358,0.511105,0.331769
1,0.25,0.4,0.554285,0.069933,0.055416,-0.255824,-0.032572,0.114318,-0.087636,-0.24718,5.190518,2.395823,0.985945,-1.164267,-14.131699,-3.644465,-0.749476,1.622671,18.821939,3.337843,3.772709,1.078964,-21.507826,0,0,0,3.508543,0.694761,1.980379,0.003594
1,0.25,0.6,0.615885,0.082745,-0.133587,-0.232884,-0.700136,0.051504,-0.14165,0.042007,8.827971,2.700405,0.036464,-2.421811,-23.714995,-4.437838,-1.602191,2.44174,32.865831,4.803383,13.349263,-3.167103,-23.053009,-3.486796,-16.085695,7.504147,6.340537,1.013906,5.306066,-4.167632
1,0.25,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0.5,0,0.8776607,0.1277541,0.4388304,0,-0.6729719,0.4368502,-0.3364859,0,3.7721411,0.4904522,1.8860705,0,-6.520906,1.0427434,-3.260453,0,6.3377934,-2.9631236,3.1688967,0,-3.7028038,2.0826525,-1.8514019,0,0.9872447,-0.5184313,0.4936224,0
1,0.5,0.2,0.858815,0.125633,0.416779,-0.132459,-1.150568,0.258765,-0.463413,0.172889,6.29662,1.26695,2.63734,-0.979403,-12.688489,-0.866153,-4.312971,2.476107,14.1448,-0.309346,3.754204,-2.871561,-8.610318,0.190788,-1.796552,1.872855,2.185477,0.015022,0.346875,-0.538479
1,0.5,0.4,0.88052,0.134804,0.370109,-0.251801,-1.401662,0.20574,-0.441751,0.252369,7.166753,1.303941,2.352509,-1.271339,-13.925667,-0.586171,-2.552728,1.714727,15.011661,-0.86441,1.208391,0.413087,-8.893281,0.58552,-0.235717,-1.309279,2.213952,-0.087307,-0.047874,0.452078
1,0.5,0.6,0.922431,0.153435,0.295228,-0.352515,-1.663489,0.127523,-0.434272,0.409623,8.294014,1.531037,2.326416,-2.269634,-15.798198,-0.737225,-2.448947,2.848746,16.794604,-0.858332,2.886314,0.525516,-9.801289,0.633224,-2.770886,-1.598931,2.385126,-0.118814,0.902819,0.437118
1,0.5,0.8,1.017312,0.19398,0.2155,-0.427085,-2.166075,-0.054967,-0.473457,0.586383,10.865217,2.398766,2.347337,-3.473277,-21.778875,-2.712048,-2.974243,4.551622,25.306674,2.013071,6.637294,-1.630831,-15.495659,-1.111271,-6.726558,1.2709,3.66635,0.144277,1.951505,-0.877736
1,1,0,1.1977992,0.1870117,0.5988996,0,-0.524487,0.6987352,-0.2622435,0,0.1498299,0.13169,0.0749149,0,2.3284866,0.7269255,1.1642433,0,-5.1058499,-2.5259384,-2.552925,0,4.3469049,2.1756251,2.1734525,0,-1.348798,-0.6540458,-0.674399,0
1,1,0.2,1.185168,0.185485,0.601492,-0.076694,-1.099296,0.542204,-0.440699,0.077097,3.180584,0.856464,1.240313,-0.252314,-5.678532,-1.554848,-1.385155,0.58493,6.805073,1.555252,0.736846,-0.585253,-4.649857,-1.230298,-0.096356,0.390523,1.303158,0.390311,-0.061079,-0.137938
1,1,0.4,1.216415,0.19982,0.617198,-0.159158,-1.40284,0.458438,-0.531291,0.155771,4.127932,1.042077,1.749854,-0.738026,-7.274444,-2.04946,-2.209232,2.296463,8.998304,2.851224,2.085857,-3.399956,-6.515517,-2.625849,-1.448441,2.736813,1.930765,0.890048,0.425576,-0.891522
1,1,0.6,1.265922,0.221727,0.631523,-0.238356,-1.661747,0.386387,-0.613289,0.190127,4.69282,1.061395,2.075705,-0.710806,-7.279671,-1.741902,-2.230962,0.840178,8.253668,2.614214,2.172165,0.813463,-11.936942,0,0,0,1.792086,0.992153,0.639668,0.510397
1,1,0.8,1.356341,0.261325,0.659778,-0.317313,-1.983965,0.280765,-0.744423,0.178997,5.564546,1.245979,2.550643,-0.732479,-7.611331,-1.60941,-2.351869,0.858558,7.60329,2.364747,2.439337,0.220452,-4.987116,-2.484886,-2.278697,0.072857,1.371359,0.837423,0.720555,-0.281343
1,2,0,0.8150546,0.1359146,0.4075273,0,-0.5623828,0.070234,-0.2811914,0,1.4465771,3.5558581,0.7232885,0,-4.6778133,-11.034445,-2.3389066,0,8.4192164,16.967724,4.2096082,0,-7.9025932,-14.126991,-3.9512966,0,2.9866351,4.8706612,1.4933175,0
1,2,0.2,0.81915,0.109681,0.417645,-0.022519,-0.593106,0.546232,-0.218878,0.026246,1.090388,0.304862,0.386301,-0.121249,-1.835357,-0.282568,-0.250461,0.399206,1.273159,-1.669495,-0.751322,-0.567804,-0.143891,2.153512,1.168861,0.420175,-1.381438,0,0,0
1,2,0.4,0.839495,0.119077,0.437417,-0.047191,-0.729785,0.513244,-0.22983,0.037622,1.70202,0.464296,0.676021,-0.199998,-3.555577,-0.987884,-0.970416,0.6355,4.142371,-0.23,0.263173,-0.800685,-2.360679,1.035516,0.497554,0.528856,0.538824,-0.456939,-0.293938,-0.152642
1,2,0.6,0.864716,0.130689,0.459514,-0.072676,-0.858872,0.472172,-0.242774,0.043142,2.248539,0.685372,0.949876,-0.361323,-5.243162,-2.000911,-1.788231,1.35314,7.357751,1.960726,1.800293,-2.053387,-5.205661,-0.912945,-0.859361,1.586239,1.451507,0.146566,0.132439,-0.493943
1,2,0.8,0.898703,0.145277,0.487063,-0.098462,-0.973649,0.444133,-0.266331,0.041873,2.669446,0.817319,1.280753,-0.56564,-6.093825,-2.517767,-2.578082,2.135929,8.746228,3.15493,3.144127,-3.166773,-6.345883,-1.965971,-1.9614,2.344489,1.779082,0.445892,0.442276,-0.689882
1.5,0.125,0,0.4065238,0.032027,0.33877,0,0.7772483,0.1825342,0.6477067,0,3.8861644,2.2670449,3.23847,0,-12.573943,-2.7076615,-10.478286,0,16.760207,1.2088194,13.966839,0,-11.014593,-0.377743,-9.1788275,0,2.8706957,0.0763155,2.3922467,0
1.5,0.125,0.2,0.187746,-0.001772,-0.000462,-0.003924,3.366614,0.488843,-1.464555,-1.529845,-9.178568,0.981416,5.209501,4.476316,17.900606,-0.566639,-10.576578,-10.66212,-20.873496,-0.569093,18.102884,11.014719,12.813742,0.3173,-15.157836,-1.825303,-3.217613,-0.010101,4.343019,-1.472476
1.5,0.125,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,0.125,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,0.125,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5,0.25,0,0.6152816,0.0703566,0.3076408,0,-0.3348694,0.2828152,-0.1674347,0,6.295562,1.4036169,3.147781,0,-15.590618,-0.6511596,-7.7953092,0,19.299508,-1.2076596,9.6497542,0,-12.488107,1.0318656,-6.2440535,0,3.3010035,-0.2423741,1.6505017,0
