t/Ri ,a/c ,a/t ,"A0, G0","A0, G1","A1, G0","A1, G1","A2, G0","A2, G1","A3, G0","A3, G1","A4, G0","A4, G1","A5, G0","A5, G1","A6, G0","A6, G1"
0.1,0.0625,0.8,0.402906,0.041026,2.513077,0.436965,-0.82652,1.638816,2.003631,0.334034,0.844214,-1.6643,-4.13269,0.83728,1.73039,-0.39146
0.1,0.125,0,0.4065238,0.032027,0.7772483,0.1825342,3.8861644,2.2670449,-12.573943,-2.7076615,16.760207,1.2088194,-11.014593,-0.377743,2.8706957,0.0763155
0.1,0.125,0.2,0.3993741,0.0455353,1.1157939,-0.0135463,1.7168739,4.1419231,-6.1865447,-10.167325,7.7474504,14.710359,-4.862061,-11.64106,1.2242468,3.6088361
0.1,0.125,0.4,0.461753,0.053663,1.462282,0.327602,0.215621,1.620914,-0.88129,-0.45417,-1.33284,-2.52785,2.787894,2.649762,-1.33883,-0.89458
0.1,0.125,0.6,0.538072,0.075335,1.621382,0.363743,0.465307,1.792529,-0.53979,-0.83051,-2.4739,-1.47516,3.735984,1.38957,-1.65067,-0.42131
0.1,0.125,0.8,0.662887,0.108601,1.404727,0.336423,2.781695,2.317837,-4.14017,-1.71852,-0.35878,-0.68243,4.249996,1.543233,-2.42677,-0.81178
0.1,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741
0.1,0.25,0.2,0.5946315,0.0799165,0.1630558,0.3122584,4.1726937,1.5121304,-11.442887,-2.050269,15.001336,1.8012664,-10.166362,-1.5552403,2.7840781,0.5688688
0.1,0.25,0.4,0.700269,0.104436,-0.01129,0.209279,4.083941,1.949799,-7.70724,-2.21669,5.697754,1.030415,-1.19537,-0.48287,-0.32718,0.13772
0.1,0.25,0.6,0.832781,0.144742,-0.14296,0.214331,4.633564,1.826853,-7.45502,-1.13795,3.127856,-1.42191,1.998563,1.841381,-1.5759,-0.66923
0.1,0.25,0.8,1.040898,0.209,-1.05724,-0.07381,10.76592,3.713565,-25.1605,-6.37403,29.56341,6.079934,-17.485,-3.22634,4.01178,0.58881
0.1,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313
0.1,0.5,0.2,0.876358,0.1414533,-0.8696069,0.2149777,5.2444797,1.8065139,-11.29133,-3.1255644,13.885305,3.5946509,-9.5329867,-2.9851198,2.756356,1.0299591
0.1,0.5,0.4,0.962879,0.159658,-0.71841,0.300691,2.918922,1.177951,-1.80297,-0.56841,-3.2999,-1.1982,5.046579,1.246293,-1.97418,-0.40266
0.1,0.5,0.6,1.096737,0.199776,-1.10709,0.195315,4.051375,1.3974,-3.02676,-0.76469,-3.69365,-1.08769,6.646472,1.219684,-2.75856,-0.41389
0.1,0.5,0.8,1.242483,0.247364,-1.30019,0.081939,4.294143,1.827049,-3.29693,-1.85063,-2.75604,0.682335,5.309917,-0.12181,-2.17237,-0.05581
0.1,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458
0.1,1,0.2,1.2005677,0.2113782,-1.2230016,0.1664234,5.0985217,3.3274422,-13.837672,-9.4052634,21.890898,14.236208,-17.988267,-11.632675,5.9105357,3.8277229
0.1,1,0.4,1.26386,0.2282186,-0.96141,0.1489274,1.882203,3.266513,-1.17476,-9.0686011,-1.34422,13.608451,2.430545,-11.071798,-1.0245,3.6294031
0.1,1,0.6,1.338505,0.228609,-1.08055,0.534397,1.685194,0.608579,0.059588,-0.13087,-3.44856,-1.59641,4.013249,1.724166,-1.47157,-0.6053
0.1,1,0.8,1.430644,0.252484,-1.26363,0.509576,1.910082,0.63039,-0.18006,-0.2703,-2.80312,-1.00269,3.15326,1.055648,-1.10392,-0.37549
0.1,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612
0.1,2,0.2,0.8037855,0.1286222,-0.9092929,0.0914525,3.7353895,3.0868205,-11.416378,-9.2893804,18.639255,13.840605,-15.682327,-11.32069,5.3485818,3.8796337
0.1,2,0.4,0.8174447,0.1396265,-0.282682,0.0763945,-0.775334,3.151233,3.3044722,-9.3939695,-5.9069786,13.870673,4.6666813,-11.246516,-1.2969702,3.830023
0.1,2,0.6,0.841202,0.1457296,-0.3463883,0.0728417,-0.6219701,3.1174048,3.0678735,-9.2123878,-5.7507939,13.483161,4.6839414,-10.858611,-1.3382006,3.6845393
0.1,2,0.8,0.8871849,0.1406352,-0.9132745,0.255297,2.8983617,1.8998084,-7.7749672,-5.2594318,11.739486,6.8575162,-9.4660625,-5.2828773,3.1911523,1.8237938
0.2,0.0625,0,0.2695332,0.0138667,2.1626001,0.1827458,-1.6551569,2.5749608,-1.2970208,-3.9044679,4.5604304,3.3556301,-4.3163876,-2.1772209,1.4010655,0.6420134
0.2,0.0625,0.2,0.2737585,0.0172389,2.0989557,0.1931788,-1.33666,2.4328584,-2.0216133,-3.5131947,5.7609793,2.8778096,-5.3164212,-1.8716576,1.700253,0.5553443
0.2,0.0625,0.4,0.2942695,0.0197789,1.6309557,0.183819,1.9282841,2.5736443,-10.59932,-4.1164538,19.044288,4.6841392,-15.839499,-3.8087419,4.9002661,1.2237021
0.2,0.0625,0.6,0.358271,0.025268,1.131667,0.56247,8.998108,-0.07745,-39.164,5.632144,74.85094,-11.5732,-66.3382,9.278879,21.8923,-2.92594
0.2,0.0625,0.8,0.349974,0.026484,2.291435,0.405197,-0.28319,1.586581,-2.49922,-0.33649,9.79233,-0.36965,-11.1233,0.176902,3.70941,-0.34916
0.2,0.125,0,0.4065238,0.032027,0.7772483,0.1825342,3.8861644,2.2670449,-12.573943,-2.7076615,16.760207,1.2088194,-11.014593,-0.377743,2.8706957,0.0763155
0.2,0.125,0.2,0.4084458,0.0385061,0.9728544,0.2062311,2.9451362,2.1039263,-11.032946,-2.6035551,16.077444,1.5672811,-11.435539,-0.9370389,3.1901555,0.3033573
0.2,0.125,0.4,0.443016,0.045225,1.348756,0.351693,0.677866,1.357272,-2.45327,0.164132,1.000046,-3.13584,1.182034,2.858551,-0.89669,-0.89004
0.2,0.125,0.6,0.493973,0.059971,1.610637,0.43279,-0.47411,1.094406,1.07253,0.840675,-2.48386,-3.52519,2.232022,2.844646,-0.86796,-0.88793
0.2,0.125,0.8,0.570313,0.083611,1.533178,0.342692,0.196079,1.850494,1.638149,-1.10438,-5.17312,-0.54594,6.20593,1.318202,-2.91092,-0.87712
0.2,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741
0.2,0.25,0.2,0.6133907,0.0815379,-0.2635319,0.1197957,5.9754897,2.3185388,-15.245175,-3.4598086,19.397444,2.9385877,-12.868262,-1.8712161,3.4777552,0.5393793
0.2,0.25,0.4,0.683509,0.100493,-0.07624,0.213207,4.182209,1.801967,-8.06638,-1.66331,6.29037,-0.08244,-1.55214,0.578951,-0.27118,-0.23489
0.2,0.25,0.6,0.781164,0.130816,-0.14439,0.211497,4.577991,1.786173,-7.77094,-1.10923,4.023485,-1.31325,1.375992,1.704317,-1.47859,-0.62715
0.2,0.25,0.8,0.95162,0.185506,-1.09142,-0.09499,10.56435,3.728618,-24.1386,-6.51509,28.22147,6.811651,-16.1943,-3.96978,3.39407,0.79154
0.2,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313
0.2,0.5,0.2,0.8742248,0.1403924,-0.9052377,0.2163568,5.2670077,1.7349237,-11.045503,-2.8428627,13.195491,3.111375,-8.8422731,-2.5977594,2.5138892,0.9110634
0.2,0.5,0.4,0.940103,0.155514,-0.74518,0.297019,2.966456,1.157457,-1.97494,-0.5681,-2.89327,-1.0965,4.644981,1.109809,-1.83443,-0.34867
0.2,0.5,0.6,1.053788,0.192294,-1.10936,0.18792,4.057995,1.380141,-3.16325,-0.67462,-3.13812,-1.2045,6.014124,1.299745,-2.53195,-0.44035
0.2,0.5,0.8,1.188461,0.238087,-1.29117,0.101008,4.289815,1.608181,-3.01352,-1.00267,-3.08236,-0.64656,5.639987,0.957821,-2.37393,-0.4255
0.2,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458
0.2,1,0.2,1.2019274,0.2123063,-1.2495893,0.1600851,5.1046981,3.3211697,-13.602601,-9.3446295,21.368497,14.144479,-17.519717,-11.5592,5.7503733,3.7991746
0.2,1,0.4,1.242247,0.2218584,-0.97146,0.1625068,1.885279,3.1510566,-0.99086,-8.7140941,-1.65857,13.119255,2.648532,-10.711408,-1.08817,3.5113447
0.2,1,0.6,1.304612,0.222206,-1.07905,0.524113,1.735636,0.654398,0.012846,-0.32287,-3.18614,-1.08972,3.63394,1.219277,-1.32388,-0.43952
0.2,1,0.8,1.390842,0.248865,-1.24778,0.505852,1.98968,0.623241,-0.16645,-0.20596,-2.7059,-0.96275,2.965045,0.969567,-1.04786,-0.35983
0.2,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612
0.2,2,0.2,0.8250975,0.1356047,-0.9438687,0.0746798,3.8105923,3.1854379,-11.470951,-9.535312,18.537512,14.124071,-15.482925,-11.45002,5.2571666,3.8901899
0.2,2,0.4,0.8139942,0.1380121,-0.3159698,0.0952916,-0.4999519,3.0412294,2.5090342,-9.0460679,-4.7632356,13.258399,3.90153,-10.660849,-1.110342,3.6064159
0.2,2,0.6,0.8300414,0.1429879,-0.3394132,0.0961143,-0.5415102,2.9878547,2.8491907,-8.7967602,-5.474864,12.736287,4.5771074,-10.120997,-1.3522891,3.3946646
0.2,2,0.8,0.8729867,0.1400092,-0.8783754,0.255451,2.8952584,1.9392782,-7.7169371,-5.3577221,11.500786,6.9103675,-9.0803442,-5.1468324,2.991116,1.7079398
0.33333,0.125,0,0.4065238,0.032027,0.7772483,0.1825342,3.8861644,2.2670449,-12.573943,-2.7076615,16.760207,1.2088194,-11.014593,-0.377743,2.8706957,0.0763155
0.33333,0.125,0.2,0.402,0.037211,0.9853595,0.2063396,2.704398,2.0679496,-10.513668,-2.5708822,15.464532,1.5350316,-11.026411,-0.8956604,3.0760461,0.2859264
0.33333,0.125,0.4,0.4353513,0.0491893,1.0074059,0.1999997,2.9587394,2.2616203,-11.549309,-3.1204287,18.119891,2.5261383,-13.752999,-1.7193112,4.0097223,0.5223301
0.33333,0.125,0.6,0.6536134,0.089358,-0.3960714,0.2902339,3.9021296,-0.1501292,1.1836114,7.0452471,-14.440087,-14.749314,16.822912,11.97771,-6.2583556,-3.6847679
0.33333,0.125,0.8,0.5730046,0.0918762,-0.2848721,-0.2872288,11.935635,5.8672732,-34.590748,-13.319779,49.744679,17.442403,-33.654577,-11.198133,8.2066323,2.4320312
0.33333,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741
0.33333,0.25,0.2,0.6051739,0.0797227,-0.2720363,0.1133642,5.8549634,2.3119122,-14.849672,-3.4664732,18.753613,2.9490005,-12.35473,-1.86383,3.3228649,0.5327646
0.33333,0.25,0.4,0.7512788,0.1009842,-1.7015711,0.0938557,13.690661,2.298721,-35.526023,-3.1266301,47.428484,2.3590792,-32.325665,-1.4947249,8.8198002,0.4568768
0.33333,0.25,0.6,0.8342864,0.1312765,-1.9526111,-0.0059848,15.45096,2.9477834,-40.564748,-4.8816998,55.579185,5.1202114,-38.728413,-3.5854913,10.69809,1.0355862
0.33333,0.25,0.8,0.8805576,0.1723697,-1.3233844,-0.1621971,12.321751,4.0976228,-32.489275,-8.5360647,46.108417,11.331973,-32.487421,-8.0070418,8.6957482,2.0432026
0.33333,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313
0.33333,0.5,0.2,0.8637041,0.1375681,-0.9579411,0.2020794,5.5193636,1.7847423,-11.685961,-2.9704902,14.029918,3.2909875,-9.3776725,-2.7216072,2.6483366,0.9438583
0.33333,0.5,0.4,1.074801,0.1585619,-3.134318,0.1298599,15.652793,1.7627391,-35.787158,-2.4097712,45.096152,2.4267576,-29.974302,-2.2345607,8.1420931,0.8527975
0.33333,0.5,0.6,1.1434265,0.1911418,-3.2071828,0.0566092,16.049409,1.9186548,-36.939714,-2.2593205,47.156679,1.6495597,-31.7069,-1.3251807,8.6657124,0.4935857
0.33333,0.5,0.8,1.1547897,0.2421556,-1.8109612,-0.0724574,8.1002548,2.5190224,-15.155969,-3.7734438,17.051101,4.0569536,-10.542865,-2.9162745,2.6030956,0.7860745
0.33333,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458
0.33333,1,0.2,1.1875625,0.2082564,-1.2432639,0.1715823,5.0281758,3.2203073,-13.245081,-9.0303758,20.748463,13.686914,-17.004471,-11.208961,5.576482,3.6846903
0.33333,1,0.4,1.4876625,0.238524,-4.5324977,-0.0937573,19.641221,4.2543566,-46.607296,-11.186814,62.182534,16.198364,-43.493509,-12.66942,12.383858,3.9990332
0.33333,1,0.6,1.5000661,0.2511561,-4.1947739,-0.0152239,17.489127,3.5438994,-40.328659,-8.773302,52.861248,12.271038,-36.481471,-9.4722234,10.252286,2.9534289
0.33333,1,0.8,1.3390263,0.2576932,-1.3241238,0.3305364,3.2298761,1.4832349,-4.6387878,-3.0035476,5.7003012,4.2515862,-4.6556451,-3.722429,1.5695068,1.234753
0.33333,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612
0.33333,2,0.2,0.818359,0.1336155,-0.9202621,0.0946846,3.7119207,3.0589552,-11.153624,-9.1310235,17.978556,13.436743,-14.963095,-10.839985,5.0641776,3.6743713
0.33333,2,0.4,0.8271021,0.1363643,-0.966676,0.1116181,3.9511559,2.9365323,-11.593058,-8.6680634,18.251495,12.529636,-14.82835,-9.9279173,4.9121211,3.3204599
0.33333,2,0.6,0.8340322,0.1413107,-0.9307282,0.1037118,3.6181955,2.9507169,-10.368517,-8.6545394,16.099398,12.400986,-12.941929,-9.667873,4.2608708,3.1751898
0.33333,2,0.8,0.8474108,0.1412033,-0.8443446,0.2357192,2.9324673,2.1073932,-7.7308789,-5.8766063,11.239031,7.6722573,-8.558206,-5.5747592,2.7123537,1.7604674
