t/Ri ,a/c ,a/t ,A0 G0 ,"A0 , G1","A1 , G0","A1 , G1","A2 , G0","A2 , G1","A3 , G0","A3 , G1","A4 , G0","A4 , G1","A5 , G0","A5 , G1","A6, G0","A6 , G1",,
1.5,0.125,0.8,0.429338,0.044804,0.98189,0.140191,1.486592,2.635725,-3.806393,-4.906816,7.838967,7.700156,-7.387122,-6.398821,2.173008,1.745291,,
1.5,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741,,
1.5,0.25,0.2,0.573126,0.070299,-0.102681,0.200707,5.234872,1.869295,-14.166926,-2.30966,18.420386,1.284532,-12.180789,-0.670589,3.23043,0.201014,,
1.5,0.25,0.4,0.614365,0.088369,-0.19256,0.157376,5.559554,2.066449,-14.837736,-2.838766,19.88991,2.261115,-13.651961,-1.511303,3.719264,0.456699,,
1.5,0.25,0.6,0.665428,0.104657,-0.460332,0.071292,6.897652,2.549042,-17.926593,-4.193305,25.344704,4.875532,-18.475562,-3.794947,5.247081,1.147439,,
1.5,0.25,0.8,0.718758,0.118829,-0.868455,-0.067913,9.236469,3.495857,-23.834746,-7.138471,35.661603,10.357177,-26.827229,-8.027004,7.569533,2.195969,,
1.5,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313,,
1.5,0.5,0.2,0.799993,0.113694,-0.670208,0.327514,4.070798,1.056105,-7.742387,-0.622287,7.926757,-0.558615,-4.456944,0.394689,1.056366,-0.051886,,
1.5,0.5,0.4,0.834058,0.131673,-0.767932,0.268523,4.374896,1.231997,-8.199568,-0.91434,8.41489,-0.237187,-4.780986,0.19074,1.144519,0.001037,,
1.5,0.5,0.6,0.919084,0.163928,-1.055613,0.154125,5.592184,1.717928,-10.647658,-1.927868,11.703544,1.18142,-7.178365,-0.849853,1.816349,0.286198,,
1.5,0.5,0.8,1.030039,0.203705,-1.494988,-0.032622,7.810515,2.772846,-15.760033,-4.662548,19.464498,5.501951,-12.940902,-3.954881,3.33175,1.037633,,
1.5,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458,,
1.5,1,0.2,1.085272,0.160032,-0.695766,0.555986,2.217295,1.119796,-4.302026,-2.237285,5.010022,1.920948,-3.173161,-1.101879,0.833518,0.290813,,
1.5,1,0.4,1.067769,0.162864,-0.670077,0.511467,2.360741,1.343566,-4.794146,-2.754909,5.710109,2.575013,-3.661617,-1.533168,0.967942,0.405919,,
1.5,1,0.6,1.115785,0.184865,-0.787699,0.437584,2.967897,1.675136,-6.106666,-3.435104,7.282838,3.382985,-4.661704,-2.0495,1.226527,0.539472,,
1.5,1,0.8,1.20689,0.219318,-0.982614,0.354518,4.158514,2.192007,-8.918716,-4.621642,11.176646,5.063235,-7.404987,-3.208074,1.957702,0.818349,,
1.5,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612,,
1.5,2,0.2,0.756157,0.093363,-0.411333,0.527223,0.892274,0.599659,-1.977374,-1.14373,1.91107,-0.272507,-1.089216,0.709534,0.397213,-0.122199,,
1.5,2,0.4,0.724186,0.088982,-0.295514,0.521958,0.774027,0.711094,-2.076043,-1.483038,2.257618,0.213309,-1.408085,0.35495,0.501607,-0.016987,,
1.5,2,0.6,0.717628,0.091171,-0.232027,0.512344,0.745513,0.81228,-2.231407,-1.738613,2.533049,0.516822,-1.591044,0.179624,0.547165,0.022479,,
1.5,2,0.8,0.726965,0.096715,-0.165435,0.520735,0.708136,0.869405,-2.262951,-1.859847,2.590179,0.666395,-1.641482,0.07455,0.568487,0.050473,,
2,0.03125,0,0.1965046,0.005178,2.9373464,0.175028,-5.2582823,2.771868,7.4889153,-4.6457154,-6.9282667,4.6780502,3.3673349,-3.276809,-0.6677966,0.9840994,,
2,0.03125,0.2,0.186243,0.002678,3.187186,0.256252,-8.616353,2.10519,18.188665,-3.120206,-22.753444,2.854373,14.69691,-2.132137,-3.837236,0.691512,,
2,0.03125,0.4,0.192099,0.002462,3.017706,0.27007,-8.488449,1.813198,20.53608,-1.928464,-28.58379,1.125646,20.061801,-0.974376,-5.617402,0.377347,,
2,0.03125,0.6,0.198399,0.003339,2.740934,0.239484,-6.574611,1.972483,15.935994,-2.272794,-22.02583,2.039101,15.29702,-1.861766,-4.311582,0.630528,,
2,0.03125,0.8,0.203113,0.005181,2.482236,0.173048,-4.320291,2.495956,9.588385,-3.885838,-12.002039,4.831813,8.559952,-3.33534,-2.924186,0.630546,,
2,0.0625,0,0.2695332,0.0138667,2.1626001,0.1827458,-1.6551569,2.5749608,-1.2970208,-3.9044679,4.5604304,3.3556301,-4.3163876,-2.1772209,1.4010655,0.6420134,,
2,0.0625,0.2,0.252414,0.012186,2.448896,0.250022,-4.624274,2.125466,6.855365,-3.282948,-6.083104,3.063329,2.604429,-2.188145,-0.408173,0.673695,,
2,0.0625,0.4,0.252397,0.011585,2.456707,0.267131,-5.869601,1.832199,13.093788,-2.324629,-16.722829,2.148075,10.577435,-1.94895,-2.667787,0.700954,,
2,0.0625,0.6,0.257401,0.01146,2.279721,0.259911,-5.262358,1.741583,13.916127,-1.773813,-19.878743,1.674607,13.753039,-1.852433,-3.801216,0.690907,,
2,0.0625,0.8,0.266291,0.012912,1.954869,0.201317,-2.956491,2.130002,8.569409,-2.786626,-12.795188,3.395128,10.027274,-2.474849,-3.475381,0.439587,,
2,0.125,0,0.4065238,0.032027,0.7772483,0.1825342,3.8861644,2.2670449,-12.573943,-2.7076615,16.760207,1.2088194,-11.014593,-0.377743,2.8706957,0.0763155,,
2,0.125,0.2,0.374873,0.032974,1.263971,0.236089,0.790489,2.018014,-6.371427,-2.902981,11.089171,2.301284,-8.705579,-1.484467,2.579024,0.442937,,
2,0.125,0.4,0.378149,0.035337,1.249318,0.222459,0.24475,2.016906,-3.94388,-3.004697,8.240131,3.110417,-7.501266,-2.508971,2.446291,0.811117,,
2,0.125,0.6,0.382162,0.035426,1.152658,0.195637,0.295292,2.11529,-2.243011,-3.299281,5.538237,4.379002,-6.019343,-3.999279,2.162507,1.326641,,
2,0.125,0.8,0.394937,0.036785,0.8871,0.128315,1.648639,2.568469,-4.024556,-4.680609,7.308398,7.144322,-6.327434,-5.825865,1.71202,1.549298,,
2,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741,,
2,0.25,0.2,0.561803,0.068224,-0.103538,0.196517,5.098892,1.84844,-13.834804,-2.281596,18.062486,1.276805,-11.989127,-0.6746,3.188681,0.203119,,
2,0.25,0.4,0.584953,0.080939,-0.191179,0.150723,5.361268,2.034294,-14.203101,-2.744743,19.045805,2.166552,-13.116775,-1.468214,3.584386,0.44861,,
2,0.25,0.6,0.611816,0.089799,-0.418152,0.074261,6.550568,2.483003,-16.905352,-4.027742,23.89443,4.695061,-17.478417,-3.698277,4.980784,1.125874,,
2,0.25,0.8,0.640785,0.096902,-0.739408,-0.04141,8.552112,3.341154,-22.048286,-6.801446,33.082069,9.958022,-24.941765,-7.7663,7.030612,2.123263,,
2,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313,,
2,0.5,0.2,0.780821,0.109509,-0.648147,0.325898,3.982057,1.049591,-7.571791,-0.607865,7.738413,-0.577714,-4.342481,0.410266,1.027111,-0.056915,,
2,0.5,0.4,0.802271,0.124628,-0.732099,0.263546,4.310375,1.259951,-8.113078,-0.980129,8.365418,-0.146121,-4.782699,0.125209,1.151224,0.019355,,
2,0.5,0.6,0.864259,0.150285,-0.971842,0.157254,5.491295,1.765485,-10.618665,-2.083548,11.869872,1.439675,-7.396837,-1.053688,1.89274,0.345386,,
2,0.5,0.8,0.941828,0.180093,-1.307253,-0.00425,7.496506,2.792139,-15.531974,-4.861268,19.712631,5.946514,-13.377824,-4.341763,3.489852,1.15187,,
2,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458,,
2,1,0.2,1.056923,0.153611,-0.64763,0.553819,2.180751,1.163601,-4.331133,-2.353405,5.091022,2.068452,-3.236209,-1.19651,0.850759,0.31516,,
2,1,0.4,1.030006,0.155126,-0.585838,0.509473,2.277353,1.411373,-4.806036,-2.940008,5.814995,2.811045,-3.753395,-1.683848,0.994217,0.444442,,
2,1,0.6,1.06831,0.17538,-0.654219,0.442645,2.800426,1.75043,-6.039812,-3.666849,7.369775,3.698178,-4.777348,-2.261585,1.265139,0.596084,,
2,1,0.8,1.146236,0.207412,-0.779909,0.368762,3.890305,2.2982,-8.854409,-5.013186,11.517275,5.680596,-7.816823,-3.672394,2.097605,0.951994,,
2,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612,,
2,2,0.2,0.73894,0.089909,-0.361538,0.528304,0.843749,0.6347,-2.011078,-1.255771,2.033813,-0.112703,-1.199377,0.594356,0.431979,-0.088532,,
2,2,0.4,0.700273,0.084603,-0.205943,0.526361,0.625197,0.748636,-1.966857,-1.621171,2.26173,0.420886,-1.467568,0.199999,0.528602,0.02966,,
2,2,0.6,0.690418,0.086544,-0.108249,0.521703,0.485415,0.837284,-1.91715,-1.858316,2.315231,0.70587,-1.521583,0.03526,0.543494,0.066798,,
2,2,0.8,0.698128,0.092417,-0.011561,0.533733,0.354257,0.890072,-1.780321,-1.980953,2.199487,0.862585,-1.479033,-0.075877,0.544659,0.096655,,
2.5,0.03125,0,0.1965046,0.005178,2.9373464,0.175028,-5.2582823,2.771868,7.4889153,-4.6457154,-6.9282667,4.6780502,3.3673349,-3.276809,-0.6677966,0.9840994,,
2.5,0.03125,0.2,0.185744,0.002462,3.150181,0.256715,-8.77187,2.048258,18.876054,-2.989593,-24.037777,2.630452,15.813047,-1.928485,-4.198108,0.624548,,
2.5,0.03125,0.4,0.191632,0.002405,2.900662,0.259133,-8.068886,1.835152,19.143584,-2.083792,-26.415141,1.319686,18.500732,-1.043944,-5.185977,0.377908,,
2.5,0.03125,0.6,0.1958,0.003224,2.623878,0.22494,-6.15231,2.032353,14.204867,-2.635256,-18.929996,2.626059,12.806378,-2.258154,-3.553323,0.733381,,
2.5,0.03125,0.8,0.197998,0.004862,2.396877,0.161505,-4.179625,2.537341,8.568759,-4.254143,-9.767215,5.49408,6.545092,-3.838994,-2.254934,0.781534,,
2.5,0.0625,0,0.2695332,0.0138667,2.1626001,0.1827458,-1.6551569,2.5749608,-1.2970208,-3.9044679,4.5604304,3.3556301,-4.3163876,-2.1772209,1.4010655,0.6420134,,
2.5,0.0625,0.2,0.249576,0.011554,2.420411,0.247368,-4.830893,2.078848,7.671677,-3.190276,-7.416059,2.953809,3.621926,-2.113325,-0.702447,0.654041,,
2.5,0.0625,0.4,0.247952,0.010602,2.358435,0.258841,-5.670651,1.792886,12.829855,-2.192723,-16.820683,1.84144,10.992456,-1.636565,-2.867695,0.593349,,
2.5,0.0625,0.6,0.251279,0.010448,2.130471,0.242583,-4.582194,1.77928,11.752906,-1.917237,-16.756127,1.755981,11.671124,-1.78238,-3.26843,0.639945,,
2.5,0.0625,0.8,0.257512,0.011841,1.803223,0.178679,-2.127929,2.232891,5.391583,-3.229233,-7.487198,4.011262,5.944958,-2.846358,-2.271719,0.529189,,
2.5,0.125,0,0.4065238,0.032027,0.7772483,0.1825342,3.8861644,2.2670449,-12.573943,-2.7076615,16.760207,1.2088194,-11.014593,-0.377743,2.8706957,0.0763155,,
2.5,0.125,0.2,0.368505,0.031705,1.24468,0.231131,0.623432,1.988037,-5.794318,-2.850739,10.282331,2.27017,-8.165894,-1.479641,2.43737,0.444365,,
2.5,0.125,0.4,0.36472,0.032126,1.200804,0.212434,0.171823,1.983323,-3.395536,-2.886712,7.105483,2.90723,-6.522409,-2.344252,2.144815,0.763189,,
2.5,0.125,0.6,0.363688,0.031241,1.090212,0.186153,0.378166,2.080113,-2.172869,-3.153566,4.85534,4.034336,-5.137225,-3.662415,1.829342,1.216045,,
2.5,0.125,0.8,0.372096,0.032029,0.822352,0.12059,1.897835,2.54052,-4.769888,-4.580508,7.952507,6.814414,-6.380005,-5.452361,1.625442,1.418281,,
2.5,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741,,
2.5,0.25,0.2,0.551364,0.066287,-0.103196,0.192884,4.980788,1.83044,-13.514392,-2.247703,17.681009,1.253075,-11.765845,-0.667124,3.135984,0.202361,,
2.5,0.25,0.4,0.560836,0.074965,-0.185533,0.146073,5.223116,2.014395,-13.748194,-2.679419,18.39465,2.088415,-12.672652,-1.423142,3.465894,0.437862,,
2.5,0.25,0.6,0.573022,0.079445,-0.374928,0.07874,6.300862,2.436167,-16.226249,-3.915272,22.884738,4.548871,-16.73763,-3.598753,4.77289,1.098997,,
2.5,0.25,0.8,0.589054,0.083052,-0.632075,-0.020403,8.051749,3.229727,-20.836556,-6.562613,31.28515,9.630054,-23.571536,-7.520361,6.629197,2.051074,,
2.5,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313,,
2.5,0.5,0.2,0.764135,0.105999,-0.626384,0.324381,3.904711,1.047178,-7.422633,-0.601652,7.573898,-0.586016,-4.244806,0.417078,1.002946,-0.059108,,
2.5,0.5,0.4,0.775014,0.118617,-0.692078,0.261056,4.240027,1.284208,-8.024958,-1.041465,8.308908,-0.062836,-4.772824,0.067026,1.153391,0.035328,,
2.5,0.5,0.6,0.819113,0.138983,-0.88058,0.16538,5.336165,1.789533,-10.482028,-2.19103,11.876282,1.623005,-7.483491,-1.195651,1.928867,0.385853,,
2.5,0.5,0.8,0.873499,0.161661,-1.126286,0.026387,7.102915,2.775129,-15.081769,-4.96597,19.563489,6.221455,-13.473806,-4.583533,3.545192,1.222956,,
2.5,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458,,
2.5,1,0.2,1.032452,0.148297,-0.601183,0.551679,2.140998,1.206534,-4.35828,-2.472458,5.181754,2.226215,-3.312729,-1.301401,0.873134,0.342984,,
2.5,1,0.4,0.998533,0.148852,-0.500946,0.510619,2.152847,1.4584,-4.714312,-3.079103,5.795552,2.993408,-3.769156,-1.801941,1.001811,0.474991,,
2.5,1,0.6,1.028322,0.167201,-0.516918,0.454821,2.538318,1.776925,-5.719422,-3.779245,7.119705,3.854492,-4.6641,-2.363666,1.241734,0.622305,,
2.5,1,0.8,1.094232,0.196477,-0.573405,0.393097,3.46274,2.32621,-8.326794,-5.201209,11.181782,6.002644,-7.732827,-3.915846,2.095664,1.020959,,
2.5,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612,,
2.5,2,0.2,0.723568,0.086917,-0.312791,0.529776,0.784026,0.664652,-2.013544,-1.356629,2.119669,0.035536,-1.288126,0.485291,0.46178,-0.056209,,
2.5,2,0.4,0.68018,0.081028,-0.120596,0.532049,0.451254,0.77002,-1.769823,-1.715776,2.143445,0.570957,-1.444465,0.083888,0.533498,0.065672,,
2.5,2,0.6,0.668231,0.082804,0.005412,0.532299,0.203327,0.840916,-1.497971,-1.915298,1.934003,0.803899,-1.331973,-0.041531,0.505133,0.091003,,
2.5,2,0.8,0.674693,0.088795,0.126624,0.548063,-0.019787,0.883146,-1.1652,-2.013408,1.572967,0.914412,-1.122853,-0.106901,0.459514,0.104095,,
3,0.03125,0,0.1965046,0.005178,2.9373464,0.175028,-5.2582823,2.771868,7.4889153,-4.6457154,-6.9282667,4.6780502,3.3673349,-3.276809,-0.6677966,0.9840994,,
3,0.03125,0.2,0.185472,0.002317,3.110575,0.25653,-8.849619,2.003586,19.310922,-2.888202,-24.89866,2.460357,16.584729,-1.773486,-4.453243,0.572871,,
3,0.03125,0.4,0.190989,0.002371,2.804145,0.250192,-7.707713,1.855581,17.979984,-2.218429,-24.578623,1.515087,17.136021,-1.149746,-4.794854,0.397725,,
3,0.03125,0.6,0.193208,0.003089,2.538335,0.215491,-5.863629,2.062836,13.087555,-2.847017,-16.95877,2.973219,11.21945,-2.493619,-3.066646,0.795608,,
3,0.03125,0.8,0.193585,0.004595,2.336028,0.154206,-4.093718,2.554442,7.989166,-4.455201,-8.529684,5.842586,5.435761,-4.094964,-1.882405,0.858874,,
3,0.0625,0,0.2695332,0.0138667,2.1626001,0.1827458,-1.6551569,2.5749608,-1.2970208,-3.9044679,4.5604304,3.3556301,-4.3163876,-2.1772209,1.4010655,0.6420134,,
3,0.0625,0.2,0.247208,0.01105,2.390584,0.245364,-4.972061,2.036071,8.313107,-3.090599,-8.526842,2.820963,4.500289,-2.017901,-0.963073,0.627852,,
3,0.0625,0.4,0.244433,0.009923,2.26924,0.25095,-5.394628,1.776542,12.229002,-2.131441,-16.259335,1.666104,10.822826,-1.439741,-2.878079,0.522136,,
3,0.0625,0.6,0.246128,0.009754,2.017187,0.228722,-4.011099,1.821701,9.872947,-2.075074,-13.914381,1.905704,9.661845,-1.804823,-2.719507,0.625715,,
3,0.0625,0.8,0.250093,0.01109,1.704822,0.162344,-1.564161,2.315567,3.141547,-3.586004,-3.637645,4.524025,2.913218,-3.177165,-1.35579,0.616694,,
3,0.125,0,0.4065238,0.032027,0.7772483,0.1825342,3.8861644,2.2670449,-12.573943,-2.7076615,16.760207,1.2088194,-11.014593,-0.377743,2.8706957,0.0763155,,
3,0.125,0.2,0.362776,0.030572,1.225599,0.226766,0.495743,1.961476,-5.297949,-2.792162,9.535883,2.215104,-7.63949,-1.453079,2.293704,0.439239,,
3,0.125,0.4,0.354093,0.029761,1.158938,0.204714,0.177537,1.961887,-3.143844,-2.798818,6.433524,2.736077,-5.877818,-2.195985,1.934481,0.718212,,
3,0.125,0.6,0.349687,0.028348,1.042217,0.178966,0.520516,2.065128,-2.436792,-3.077418,4.849551,3.807446,-4.842793,-3.418558,1.679599,1.132099,,
3,0.125,0.8,0.355198,0.028863,0.779623,0.1143,2.14121,2.539297,-5.658515,-4.579077,9.074868,6.675006,-6.959563,-5.247282,1.72982,1.340886,,
3,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741,,
3,0.25,0.2,0.541774,0.0645,-0.10213,0.189647,4.880727,1.815717,-13.221563,-2.21364,17.307959,1.222048,-11.534801,-0.653092,3.078849,0.199764,,
3,0.25,0.4,0.540799,0.070119,-0.176489,0.142958,5.123036,2.001961,-13.424692,-2.634754,17.906727,2.025656,-12.321021,-1.380225,3.368124,0.426249,,
3,0.25,0.6,0.543505,0.071877,-0.331687,0.083732,6.104626,2.401361,-15.750533,-3.837808,22.170554,4.433373,-16.192318,-3.507233,4.614791,1.071742,,
3,0.25,0.8,0.551814,0.073583,-0.53934,-0.003846,7.658166,3.150593,-19.972357,-6.408174,30.027081,9.402461,-22.600886,-7.334806,6.342292,1.994503,,
3,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313,,
3,0.5,0.2,0.749398,0.102995,-0.604933,0.322985,3.836326,1.047816,-7.292512,-0.602174,7.431346,-0.585569,-4.161739,0.417236,0.982908,-0.059253,,
3,0.5,0.4,0.751319,0.113402,-0.648912,0.260705,4.158993,1.302698,-7.920263,-1.092165,8.227719,0.004163,-4.740714,0.022446,1.148217,0.047064,,
3,0.5,0.6,0.781608,0.129595,-0.788374,0.175803,5.150415,1.799874,-10.281252,-2.27156,11.79003,1.764808,-7.494686,-1.302288,1.941832,0.415262,,
3,0.5,0.8,0.819803,0.147214,-0.961947,0.054419,6.704819,2.753219,-14.603432,-5.063513,19.34211,6.475339,-13.496749,-4.801211,3.578039,1.2865,,
3,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458,,
3,1,0.2,1.01106,0.143824,-0.555826,0.549928,2.094553,1.246117,-4.370335,-2.585984,5.259595,2.380484,-3.384775,-1.405982,0.895252,0.371175,,
3,1,0.4,0.971638,0.14356,-0.416158,0.514538,1.994613,1.486182,-4.528988,-3.171523,5.653818,3.115669,-3.704342,-1.880076,0.988227,0.494914,,
3,1,0.6,0.994075,0.160049,-0.382422,0.470452,2.229397,1.776017,-5.262886,-3.825535,6.684735,3.922639,-4.42281,-2.403037,1.182812,0.630498,,
3,1,0.8,1.049659,0.186712,-0.376499,0.420321,2.976236,2.320145,-7.604069,-5.305831,10.556149,6.208069,-7.432014,-4.069647,2.029915,1.061981,,
3,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612,,
3,2,0.2,0.709766,0.084302,-0.265121,0.531667,0.714156,0.689355,-1.985253,-1.444636,2.166301,0.168494,-1.35231,0.385592,0.485438,-0.026252,,
3,2,0.4,0.663067,0.078051,-0.040243,0.538451,0.26403,0.779725,-1.514186,-1.776666,1.936528,0.673505,-1.358059,0.001847,0.520662,0.091876,,
3,2,0.6,0.649846,0.079753,0.107245,0.542156,-0.071732,0.838835,-1.060056,-1.954001,1.509878,0.873442,-1.104981,-0.094033,0.454439,0.106814,,
3,2,0.8,0.655389,0.085825,0.246278,0.559575,-0.36277,0.882194,-0.589664,-2.064526,0.983197,0.993444,-0.781899,-0.151577,0.375016,0.112527,,
