t/Ri ,a/c ,a/t ,"A0, G0","A0, G1","A1, G0","A1, G1","A2, G0","A2, G1","A3, G0","A3, G1","A4, G0","A5, G1","A5, G0","A5, G1","A6, G0","A6, G1"
0.1,0.125,0,0.4065238,0.032027,0.7772483,0.1825342,3.8861644,2.2670449,-12.573943,-2.7076615,16.760207,1.2088194,-11.014593,-0.377743,2.8706957,0.0763155
0.1,0.125,0.2,0.4146617,0.0480559,1.1413375,0.0160274,1.8316706,3.925871,-6.3486958,-9.0346145,7.9232241,12.528263,-5.0205478,-9.7913648,1.277376,3.0207677
0.1,0.125,0.4,0.488345,0.057924,1.467644,0.395493,1.404314,1.408514,-4.499,0.379375,5.363475,-3.37945,-3.42403,2.873519,0.80524,-0.87404
0.1,0.125,0.6,0.614093,0.095637,1.827441,0.449768,1.076742,1.787567,-0.61192,-0.28599,-0.6954,-1.52033,-0.14056,0.547265,0.21398,0.026
0.1,0.125,0.8,0.860609,0.164364,1.870742,0.463337,3.999869,2.666458,-2.22135,-1.0454,-1.499,-0.43379,-1.43661,-1.30645,1.69021,0.94296
0.1,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741
0.1,0.25,0.2,0.629213,0.090474,-0.2336322,0.1857128,7.0478667,2.436343,-19.982397,-4.746246,27.848411,5.8199075,-19.690368,-4.5017004,5.5375234,1.4053473
0.1,0.25,0.4,0.747485,0.118095,0.042511,0.248488,4.371798,1.906422,-8.19448,-1.90573,6.253803,0.552677,-1.68987,-0.24484,-0.14273,0.11074
0.1,0.25,0.6,0.966154,0.183027,-0.13532,0.240795,5.746649,2.033367,-9.36252,-1.28834,4.907828,-1.37144,0.758849,1.650357,-1.13909,-0.53968
0.1,0.25,0.8,1.334144,0.290713,-0.93928,0.022228,11.45855,3.538267,-22.4475,-4.29767,20.24804,1.537866,-9.50951,0.162356,1.99072,-0.19626
0.1,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313
0.1,0.5,0.2,0.9130594,0.1514847,-1.0743549,0.1586198,6.5855208,2.2698801,-15.182614,-4.5668494,19.523051,5.772128,-13.484513,-4.5599113,3.8207058,1.464561
0.1,0.5,0.4,1.028051,0.179683,-0.76371,0.312776,3.190679,1.158848,-2.31854,-0.40622,-2.85329,-1.61005,4.891191,1.635194,-1.96747,-0.52929
0.1,0.5,0.6,1.233426,0.243496,-1.13486,0.165645,4.141111,1.626148,-2.731,-1.22833,-4.96574,-0.71668,8.056155,1.09129,-3.25817,-0.39306
0.1,0.5,0.8,1.503918,0.32149,-1.5034,0.05042,5.133579,1.957428,-5.1827,-1.9407,-1.02134,0.283218,4.281751,0.302343,-1.76362,-0.13299
0.1,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458
0.1,1,0.2,1.2309943,0.2176088,-1.2311243,0.1970437,4.96553,3.1550798,-13.330137,-8.8500614,20.774727,13.139627,-16.757204,-10.531333,5.4042537,3.4038623
0.1,1,0.4,1.323187,0.22293,-0.99211,0.564396,1.699324,0.681406,-0.32373,-0.42391,-3.22173,-1.41641,4.280673,1.794457,-1.6779,-0.66758
0.1,1,0.6,1.445621,0.258809,-1.20648,0.517424,2.015609,0.656544,-1.01478,-0.23057,-1.95192,-1.71704,3.060946,1.997206,-1.22649,-0.71588
0.1,1,0.8,1.597398,0.298889,-1.41509,0.456994,1.867267,0.718112,-0.28309,-0.41644,-2.74227,-1.20084,3.239174,1.439061,-1.12129,-0.50911
0.1,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612
0.1,2,0.2,0.8430489,0.1390871,-1.1005326,0.0277092,4.6617449,3.5072974,-14.157253,-10.680541,22.899128,16.126905,-18.964329,-13.155146,6.3406074,4.4523656
0.1,2,0.4,0.8605308,0.1443506,-1.1997836,-0.0060804,5.1936578,3.7006839,-15.844548,-11.307283,25.563051,17.100992,-20.974259,-13.865758,6.9229799,4.6492973
0.1,2,0.6,0.900349,0.1545839,-1.2107769,0.0063848,4.8455996,3.5329882,-14.595836,-10.721392,23.611401,16.16192,-19.532572,-13.159436,6.5152373,4.4472006
0.1,2,0.8,0.9554477,0.1681089,-1.6372153,-0.1082476,7.2947649,4.2889256,-22.269116,-13.154232,35.425236,19.720738,-28.048423,-15.394068,8.7975829,4.8931181
0.2,0.03125,0,0.1965046,0.005178,2.9373464,0.175028,-5.2582823,2.771868,7.4889153,-4.6457154,-6.9282667,4.6780502,3.3673349,-3.276809,-0.6677966,0.9840994
0.2,0.03125,0.2,0.2114908,0.0066363,2.4425792,0.2226202,-1.0853387,2.5052241,-4.3244076,-3.7606471,10.821413,3.8258183,-9.968243,-3.0282477,3.2163776,0.9830947
0.2,0.03125,0.4,0.22,0.009106,2.88817,0.345361,-3.03279,1.71429,2.777877,-0.53117,3.327422,-0.3691,-7.74048,-0.51184,3.39398,0.30258
0.2,0.03125,0.6,0.234806,0.014519,3.226181,0.510298,-4.48513,0.578838,12.43305,3.968732,-9.99646,-5.3534,-0.21697,1.823369,1.58756,-0.23071
0.2,0.03125,0.8,0.286568,0.02069,2.483466,0.640047,4.14496,-0.02292,-13.5058,6.007267,45.15273,-3.11476,-55.4237,-3.79348,21.127,2.11792
0.2,0.0625,0,0.2695332,0.0138667,2.1626001,0.1827458,-1.6551569,2.5749608,-1.2970208,-3.9044679,4.5604304,3.3556301,-4.3163876,-2.1772209,1.4010655,0.6420134
0.2,0.0625,0.2,0.2834411,0.0182016,2.0560718,0.2072911,-0.8751298,2.5921978,-1.5432422,-4.2023608,3.0228355,4.5304917,-2.2245268,-3.5646673,0.5558294,1.156477
0.2,0.0625,0.4,0.305204,0.021202,2.287508,0.30138,-0.90017,2.090446,-0.46605,-1.64203,3.313116,0.634491,-4.31183,-0.75595,1.52914,0.27459
0.2,0.0625,0.6,0.336457,0.031569,2.814142,0.351061,-2.97035,2.242216,9.564404,-1.90238,-9.96224,3.398886,2.710794,-4.57779,0.10816,1.68744
0.2,0.0625,0.8,0.412365,0.041877,2.900861,0.601879,-0.88305,0.824716,8.417456,3.981133,-2.8151,-3.2906,-9.69098,-1.57301,5.56669,1.1215
0.2,0.125,0,0.4065238,0.032027,0.7772483,0.1825342,3.8861644,2.2670449,-12.573943,-2.7076615,16.760207,1.2088194,-11.014593,-0.377743,2.8706957,0.0763155
0.2,0.125,0.2,0.4146617,0.0480559,1.1413375,0.0160274,1.8316706,3.925871,-6.3486958,-9.0346145,7.9232241,12.528263,-5.0205478,-9.7913648,1.277376,3.0207677
0.2,0.125,0.4,0.470385,0.05324,1.554191,0.36759,0.546117,1.561673,-1.3287,-0.15724,0.196127,-2.25283,0.61567,1.814452,-0.43574,-0.51898
0.2,0.125,0.6,0.56991,0.079906,1.774176,0.429348,0.846372,1.702653,0.161191,-0.12138,-0.91925,-1.22111,-0.50624,0.043347,0.36412,0.19482
0.2,0.125,0.8,0.743321,0.12461,1.817277,0.467508,2.797614,2.052894,0.275369,0.305849,-1.43262,-0.9948,-3.1035,-1.41184,2.18154,0.92457
0.2,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741
0.2,0.25,0.2,0.629213,0.090474,-0.2336322,0.1857128,7.0478667,2.436343,-19.982397,-4.746246,27.848411,5.8199075,-19.690368,-4.5017004,5.5375234,1.4053473
0.2,0.25,0.4,0.742964,0.115178,0.037831,0.265635,4.501452,1.791545,-8.48699,-1.42703,6.826836,-0.25618,-2.26387,0.399723,0.05788,-0.09259
0.2,0.25,0.6,0.93711,0.172681,-0.02558,0.271719,5.140838,1.871117,-7.02478,-0.65469,1.513846,-2.19146,3.036568,2.114517,-1.76288,-0.6484
0.2,0.25,0.8,1.26249,0.26029,-0.75771,0.243263,10.5934,1.987065,-18.9882,1.180894,16.24573,-6.9845,-7.73996,6.512576,1.70988,-2.07453
0.2,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313
0.2,0.5,0.2,0.9130594,0.1514847,-1.0743549,0.1586198,6.5855208,2.2698801,-15.182614,-4.5668494,19.523051,5.772128,-13.484513,-4.5599113,3.8207058,1.464561
0.2,0.5,0.4,1.037315,0.182769,-0.7658,0.301612,3.186655,1.249469,-2.05649,-0.65508,-3.5112,-1.21746,5.52792,1.311973,-2.19068,-0.42485
0.2,0.5,0.6,1.248321,0.246609,-1.12732,0.194699,4.262086,1.499603,-2.93426,-0.77177,-4.69252,-1.45335,7.808444,1.645282,-3.17413,-0.55519
0.2,0.5,0.8,1.531283,0.331258,-1.4214,0.071817,4.990615,1.941243,-4.36837,-1.7261,-2.36111,-0.11985,5.141342,0.569928,-1.96029,-0.19285
0.2,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458
0.2,1,0.2,1.2309943,0.2176088,-1.2311243,0.1970437,4.96553,3.1550798,-13.330137,-8.8500614,20.774727,13.139627,-16.757204,-10.531333,5.4042537,3.4038623
0.2,1,0.4,1.339581,0.227594,-0.99952,0.560871,1.615216,0.686725,0.078266,-0.42153,-3.99065,-1.44098,4.959937,1.825733,-1.90492,-0.67968
0.2,1,0.6,1.47329,0.266094,-1.20859,0.527913,1.82546,0.595258,-0.13244,-0.0963,-3.66819,-1.84237,4.592999,2.031386,-1.73969,-0.70863
0.2,1,0.8,1.644755,0.314082,-1.45922,0.439035,1.973627,0.820631,-0.42616,-0.75539,-2.69886,-0.64827,3.294735,0.993076,-1.15345,-0.36658
0.2,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612
0.2,2,0.2,0.8536841,0.1415607,-1.0302392,0.0595042,4.0738131,3.2739576,-12.154325,-9.8453707,19.629919,14.709899,-16.443839,-12.038154,5.6017294,4.120497
0.2,2,0.4,0.8704024,0.145802,-1.072585,0.0566824,4.1489689,3.2442161,-12.315492,-9.7698352,19.879021,14.622301,-16.632323,-11.977784,5.6546309,4.1003749
0.2,2,0.6,0.9098344,0.1562757,-1.0776714,0.0628573,3.7795127,3.1195301,-11.05632,-9.3277071,17.894031,13.870685,-15.112464,-11.365405,5.2038813,3.9093291
0.2,2,0.8,0.9473209,0.157998,-1.0916848,0.1971737,3.2936932,2.1502631,-9.110499,-6.22733,14.239343,8.6913835,-11.702777,-6.964609,3.9539503,2.4150002
0.33333,0.03125,0,0.1965046,0.005178,2.9373464,0.175028,-5.2582823,2.771868,7.4889153,-4.6457154,-6.9282667,4.6780502,3.3673349,-3.276809,-0.6677966,0.9840994
0.33333,0.03125,0.2,0.2651746,0.0134241,2.0518539,0.2145035,-0.6576529,2.4853811,-2.2400914,-3.7294986,4.0586003,3.6634951,-2.9557373,-2.8206848,0.7509004,0.9110972
0.33333,0.03125,0.4,0.2068432,0.007855,2.1289212,0.190084,0.9488071,2.920594,-7.9908119,-4.82994,17.527999,6.936423,-16.818919,-6.49676,5.6744489,2.20384
0.33333,0.03125,0.6,0.217681,0.0077208,3.179608,0.1777379,-4.86605,2.8308619,13.8258,-4.4159417,-14.2159,8.838979,4.430415,-9.6804295,-0.03534,3.4134994
0.33333,0.03125,0.8,0.221428,0.00867,3.454457,0.257681,-5.77286,2.726075,22.24029,-3.54531,-23.0415,10.98012,5.571754,-13.8377,0.958856,5.039347
0.33333,0.0625,0,0.2695332,0.0138667,2.1626001,0.1827458,-1.6551569,2.5749608,-1.2970208,-3.9044679,4.5604304,3.3556301,-4.3163876,-2.1772209,1.4010655,0.6420134
0.33333,0.0625,0.2,0.2602402,0.0149877,1.9101229,0.1955673,0.6250582,2.3230283,-7.1510682,-2.955856,13.076057,2.2512432,-10.659369,-1.6085747,3.2200458,0.5105227
0.33333,0.0625,0.4,0.2985878,0.021755,1.480607,0.20192,4.0015159,2.874048,-15.408972,-4.65308,26.416058,6.095258,-21.96375,-5.42534,6.8318255,1.794757
0.33333,0.0625,0.6,0.324862,0.027473,2.582758,0.239453,-1.79747,2.963605,4.6268,-4.8034,-1.05631,8.632421,-4.86603,-9.04234,2.624144,3.158462
0.33333,0.0625,0.8,0.358159,0.03284,2.809621,0.306275,-2.23422,2.775873,12.12888,-3.59967,-10.7056,9.523388,-1.36071,-11.672,2.498295,4.205979
0.33333,0.125,0,0.4065238,0.032027,0.7772483,0.1825342,3.8861644,2.2670449,-12.573943,-2.7076615,16.760207,1.2088194,-11.014593,-0.377743,2.8706957,0.0763155
0.33333,0.125,0.2,0.3882912,0.0361643,1.0609616,0.1993991,3.1532036,2.1521281,-10.997015,-2.4393155,15.435099,1.2426343,-10.732447,-0.7115746,2.9280131,0.2338738
0.33333,0.125,0.4,0.4550911,0.052136,0.6846515,0.255278,5.9119227,2.321754,-17.160497,-2.70724,24.468016,2.118683,-17.877938,-1.78211,5.0878696,0.60941
0.33333,0.125,0.6,0.548905,0.071348,1.20947,0.275742,4.640052,2.658202,-12.898,-3.51295,21.50668,4.794162,-18.8827,-4.93935,6.112427,1.746168
0.33333,0.125,0.8,0.662364,0.098344,1.147338,0.266552,6.654914,3.170693,-13.993,-4.16735,24.09021,7.387979,-23.7737,-8.28584,8.364669,2.965859
0.33333,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741
0.33333,0.25,0.2,0.5813392,0.0754953,0.1754806,0.2165572,4.106469,1.6757864,-9.6118175,-1.2279181,10.697163,-0.4611587,-6.3416068,0.5138881,1.5662906,-0.099882
0.33333,0.25,0.4,0.6898568,0.109445,-0.077327,0.300858,5.4806293,1.521473,-11.407142,-0.41811,11.633671,-1.90957,-6.3018895,1.667821,1.3834825,-0.46691
0.33333,0.25,0.6,0.918139,0.160886,-0.52379,0.213202,9.049772,2.338999,-20.2481,-2.23574,24.46458,0.790932,-16.1579,-0.5441,4.354749,0.228468
0.33333,0.25,0.8,1.160882,0.23081,-0.74891,0.130346,10.89184,2.994608,-20.6434,-2.61184,21.8206,0.593124,-13.9762,-0.36608,3.92633,0.195834
0.33333,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313
0.33333,0.5,0.2,0.9073955,0.1423042,-0.8971202,0.1193355,5.6296095,2.573377,-12.600224,-5.9665543,16.002537,8.9660776,-11.129631,-7.7527147,3.2028664,2.606872
0.33333,0.5,0.4,1.02279,0.180532,-0.47698,0.349436,1.891595,1.079918,0.647038,-0.39802,-6.00116,-1.23851,6.281783,1.068187,-2.11443,-0.28451
0.33333,0.5,0.6,1.255888,0.24089,-1.30072,0.296171,5.983696,0.978813,-9.13192,0.64859,6.576827,-3.25954,-2.08339,2.678682,0.137201,-0.76096
0.33333,0.5,0.8,1.506465,0.318362,-0.95157,0.338043,2.184827,0.233261,5.011091,3.888052,-17.1656,-9.03154,16.23151,7.342767,-5.1671,-2.18084
0.33333,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458
0.33333,1,0.2,1.2251938,0.196757,-1.1088782,0.3750251,4.3783822,2.1938569,-11.902054,-6.3981104,18.917314,9.8525023,-15.537073,-8.309379,5.0861925,2.807052
0.33333,1,0.4,1.310261,0.222592,-0.35214,0.69361,-1.83462,0.019813,8.538563,1.077008,-14.3916,-3.02317,11.10892,2.525162,-3.26823,-0.75092
0.33333,1,0.6,1.43997,0.261594,-0.36933,0.693184,-2.72831,-0.25793,11.49388,1.971537,-18.8625,-4.37085,14.40285,3.525639,-4.21132,-1.04164
0.33333,1,0.8,1.67276,0.325265,-1.60277,0.340656,3.870122,1.782405,-8.14701,-4.48169,11.56957,6.184394,-9.11159,-4.98868,2.971679,1.648621
0.33333,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612
0.33333,2,0.2,0.8585767,0.1410557,-1.0507299,0.085124,4.1528538,3.1023875,-12.361065,-9.3241192,19.924151,13.89832,-16.649393,-11.411063,5.6568794,3.9302795
0.33333,2,0.4,0.8774308,0.1466187,-1.0721586,0.0740623,4.0656641,3.124053,-12.050152,-9.4156798,19.486315,14.080011,-16.340345,-11.557896,5.5670727,3.9707854
0.33333,2,0.6,0.922638,0.1587492,-1.1036903,0.0714304,3.8099517,3.0474948,-11.072222,-9.1086668,17.863569,13.518169,-15.046439,-11.073693,5.1695991,3.8126238
0.33333,2,0.8,0.9631792,0.1624555,-1.0845228,0.1998637,3.0958067,2.1090767,-8.4948235,-6.1178471,13.32775,8.5262697,-11.030577,-6.8263049,3.757177,2.3672889
1,0.03125,0,0.1965046,0.005178,2.9373464,0.175028,-5.2582823,2.771868,7.4889153,-4.6457154,-6.9282667,4.6780502,3.3673349,-3.276809,-0.6677966,0.9840994
1,0.03125,0.2,0.1953014,0.0056317,2.8857146,0.1692495,-4.3208302,2.7427976,5.4744132,-4.2364355,-4.0134519,4.2523072,0.941049,-3.2051229,0.1172163,1.0140641
1,0.03125,0.4,0.1989538,0.0055375,2.7504921,0.1725097,-2.7430002,2.7251922,2.7466218,-3.8291707,-0.2786268,4.4109627,-2.2502461,-4.0034918,1.1490088,1.3759626
1,0.03125,0.6,0.1981511,0.00522,2.976555,0.1870231,-3.5428031,2.686514,7.8099586,-3.3288768,-7.7884286,4.8598,2.3877614,-5.251441,-0.0164607,1.8763475
1,0.03125,0.8,0.1991164,0.0053927,3.0698031,0.1786846,-3.1633172,2.8327155,9.8147183,-3.2723302,-10.848753,5.7338892,5.1283491,-5.8194405,-1.4243053,1.6811048
1,0.0625,0,0.2695332,0.0138667,2.1626001,0.1827458,-1.6551569,2.5749608,-1.2970208,-3.9044679,4.5604304,3.3556301,-4.3163876,-2.1772209,1.4010655,0.6420134
1,0.0625,0.2,0.271594,0.0150303,2.1024792,0.1758222,-0.8251686,2.5677841,-2.6055393,-3.6074069,5.920924,3.1408983,-5.2455526,-2.2687756,1.6548386,0.7163039
1,0.0625,0.4,0.2777113,0.015502,2.0986556,0.1836026,-0.4194664,2.6006839,-1.4260711,-3.5389388,3.5011609,4.0212185,-3.8010267,-3.7247058,1.3387712,1.2977739
1,0.0625,0.6,0.2851041,0.0157533,2.2337177,0.201441,-0.4669277,2.5657394,0.834774,-3.06372,0.8911966,4.4719504,-3.197304,-4.9446888,1.4390293,1.7843463
1,0.0625,0.8,0.2969615,0.0164599,2.1296733,0.1880783,1.3452081,2.8160846,-1.827377,-3.4852155,5.4502252,6.3096325,-6.5713644,-6.4218489,1.9432135,1.9105821
1,0.125,0,0.4065238,0.032027,0.7772483,0.1825342,3.8861644,2.2670449,-12.573943,-2.7076615,16.760207,1.2088194,-11.014593,-0.377743,2.8706957,0.0763155
1,0.125,0.2,0.4115155,0.0376572,0.9865037,0.1690832,3.3032079,2.4719152,-11.115382,-3.5008614,15.618784,3.1003664,-11.008999,-2.2831015,3.0590331,0.7359275
1,0.125,0.4,0.4209793,0.0464776,1.2265337,0.0297565,1.7709653,3.8704434,-4.097829,-8.3559638,4.453645,12.05009,-3.1148588,-9.9545839,0.8818491,3.1515874
1,0.125,0.6,0.4608006,0.0464015,1.004022,0.1688809,4.4900108,2.853266,-11.185813,-4.2870329,16.857163,6.2310777,-14.057447,-6.0886059,4.4135613,2.0869057
1,0.125,0.8,0.4993921,0.0519622,0.7249266,0.1229523,7.4797239,3.4495151,-18.027074,-6.0021006,29.219795,10.61346,-24.705288,-10.115804,7.5136262,3.1838115
1,0.25,0,0.6152816,0.0703566,-0.3348694,0.2828152,6.295562,1.4036169,-15.590618,-0.6511596,19.299508,-1.2076596,-12.488107,1.0318656,3.3010035,-0.2423741
1,0.25,0.2,0.6347999,0.0831906,-0.1607774,0.1946472,5.6251819,1.9111256,-13.301724,-1.8015115,15.867112,0.1861535,-10.105998,0.2143122,2.6535645,-0.0715121
1,0.25,0.4,0.6952294,0.0998812,-0.1820586,0.1922155,6.3265942,2.0907416,-14.501799,-2.0375068,17.774804,0.7166759,-11.951291,-0.4207962,3.2923578,0.1636441
1,0.25,0.6,0.7697939,0.1214572,-0.1469814,0.1522551,6.3978662,2.6166129,-12.353237,-3.2859685,14.107484,3.1577678,-9.6706471,-2.7413387,2.7305217,0.9261632
1,0.25,0.8,0.8549284,0.1433757,-0.0429616,0.1557243,5.3609225,2.7487977,-3.9228684,-2.847444,-0.6231868,3.2406584,1.3341905,-3.4614388,-0.5199047,1.2054315
1,0.5,0,0.8776607,0.1277541,-0.6729719,0.4368502,3.7721411,0.4904522,-6.520906,1.0427434,6.3377934,-2.9631236,-3.7028038,2.0826525,0.9872447,-0.5184313
1,0.5,0.2,0.9294839,0.1555159,-0.9123438,0.214501,5.5572996,1.9367664,-11.795967,-3.4071858,14.223313,3.8812609,-9.5254694,-3.098731,2.6703017,1.0252421
1,0.5,0.4,1.0335417,0.1850381,-1.060683,0.2102095,6.4449852,1.9946057,-13.812882,-3.4025969,17.012811,3.816275,-11.651517,-3.0760695,3.3253682,1.0305943
1,0.5,0.6,1.1887896,0.2333373,-1.1658034,0.1703608,6.8988296,2.2444709,-13.846554,-3.7266435,16.331316,4.1277307,-11.005122,-3.3104596,3.1203439,1.1012959
1,0.5,0.8,1.3877372,0.2937515,-0.9475909,0.2652325,4.6700154,1.3600245,-4.4556599,0.0821899,1.208006,-2.1979103,-0.1660389,1.4912239,0.1766818,-0.3122287
1,1,0,1.1977992,0.1870117,-0.524487,0.6987352,0.1498299,0.13169,2.3284866,0.7269255,-5.1058499,-2.5259384,4.3469049,2.1756251,-1.348798,-0.6540458
1,1,0.2,1.2693391,0.2250216,-1.1398036,0.3007179,4.0929525,2.4398964,-10.448235,-6.5430462,16.052389,9.3147828,-12.895137,-7.3698889,4.14741,2.3712608
1,1,0.4,1.3659313,0.2539687,-1.2311017,0.2708452,4.1982415,2.547312,-10.684193,-6.9142097,16.59663,10.01743,-13.510212,-8.0212153,4.4050361,2.6057054
1,1,0.6,1.5194803,0.298754,-1.3672561,0.2679897,4.163119,2.3853287,-10.126117,-6.3190782,15.450063,8.9496175,-12.405478,-7.0446943,3.9897462,2.2506565
1,1,0.8,1.7239825,0.3593364,-1.6212092,0.2027013,4.6939965,2.6155305,-11.283773,-6.9763515,17.175644,10.009223,-13.758576,-7.8458092,4.4014423,2.4681983
1,2,0,0.8150546,0.1359146,-0.5623828,0.070234,1.4465771,3.5558581,-4.6778133,-11.034445,8.4192164,16.967724,-7.9025932,-14.126991,2.9866351,4.8706612
1,2,0.2,0.8691122,0.1438551,-1.0405377,0.0856869,3.9388218,3.0743371,-11.649707,-9.2270198,18.786197,13.70553,-15.734788,-11.205866,5.3626575,3.8447622
1,2,0.4,0.9010736,0.1513258,-1.0921904,0.0900491,3.8953648,2.9786555,-11.38071,-8.9541697,18.368891,13.31371,-15.430651,-10.911266,5.2755679,3.7542123
1,2,0.6,0.9531807,0.1611774,-1.0938416,0.1739086,3.3782715,2.3394389,-9.5974722,-6.9260024,15.411214,9.9623905,-12.953543,-8.1201469,4.4476404,2.8326669
1,2,0.8,1.0093559,0.1733516,-1.0896106,0.233741,2.7238032,1.8443004,-7.3224261,-5.3563299,11.627824,7.3448611,-9.7907203,-5.8772005,3.3922012,2.0618261
